idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
109,refs/heads/master,d8dde2bd4af609e23b0067373b31f670d8cfd200,2e817143afed21e2344275b89eaed33271fc1d52,d8bd4011be8cc52e37c09ba9ee7b90cff959dc0b,,False,True,True,30,874.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2e817143afed21e2344275b89eaed33271fc1d52_d8bd4011be8cc52e37c09ba9ee7b90cff959dc0b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2e817143afed21e2344275b89eaed33271fc1d52_d8bd4011be8cc52e37c09ba9ee7b90cff959dc0b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2e817143afed21e2344275b89eaed33271fc1d52_d8bd4011be8cc52e37c09ba9ee7b90cff959dc0b_left_right.log'}",,,,,,False
112,refs/heads/master,31a550524c5450c18d423efbce5d5008da99348a,37b6c257410cff7b534fe3ec42effc9581f6b031,ec2e832bd619765d27669880e6a7e5a0b150220d,,False,True,True,6,58.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/37b6c257410cff7b534fe3ec42effc9581f6b031_ec2e832bd619765d27669880e6a7e5a0b150220d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/37b6c257410cff7b534fe3ec42effc9581f6b031_ec2e832bd619765d27669880e6a7e5a0b150220d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/37b6c257410cff7b534fe3ec42effc9581f6b031_ec2e832bd619765d27669880e6a7e5a0b150220d_left_right.log'}",,,,,,False
113,refs/heads/master,37b6c257410cff7b534fe3ec42effc9581f6b031,fe8b4ac2c542977f10b5925c67c59275088f26d9,466e267b58c0e60dc3d34f0a3781326560a87844,,False,False,True,7,34.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fe8b4ac2c542977f10b5925c67c59275088f26d9_466e267b58c0e60dc3d34f0a3781326560a87844_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fe8b4ac2c542977f10b5925c67c59275088f26d9_466e267b58c0e60dc3d34f0a3781326560a87844_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fe8b4ac2c542977f10b5925c67c59275088f26d9_466e267b58c0e60dc3d34f0a3781326560a87844_left_right.log'}",,,,,,False
116,refs/heads/master,2f545e56bbc2f6d274456feda1b6f5842e7051b5,35fc916d4cdba7f12e9d7fc40e42b9a2f133d660,efd8bec4d17cfdc5dec5a9b123857539d777e259,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/35fc916d4cdba7f12e9d7fc40e42b9a2f133d660_efd8bec4d17cfdc5dec5a9b123857539d777e259_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/35fc916d4cdba7f12e9d7fc40e42b9a2f133d660_efd8bec4d17cfdc5dec5a9b123857539d777e259_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/35fc916d4cdba7f12e9d7fc40e42b9a2f133d660_efd8bec4d17cfdc5dec5a9b123857539d777e259_left_right.log'}",,,,,,False
117,refs/heads/master,35fc916d4cdba7f12e9d7fc40e42b9a2f133d660,f9dbb117b9ca8d29bd9c9c9a92a6a111b35e5f55,b966e24fe362d8a323223ba8b11921f2144f3933,,False,False,True,2,1.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f9dbb117b9ca8d29bd9c9c9a92a6a111b35e5f55_b966e24fe362d8a323223ba8b11921f2144f3933_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f9dbb117b9ca8d29bd9c9c9a92a6a111b35e5f55_b966e24fe362d8a323223ba8b11921f2144f3933_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f9dbb117b9ca8d29bd9c9c9a92a6a111b35e5f55_b966e24fe362d8a323223ba8b11921f2144f3933_left_right.log'}",,,,,,False
119,refs/heads/master,66515ecf82932c83b4778da35b201ad228ecdd10,2c66589927136702b998036d24efe8d2166202af,60ba5a5dbac697e03d1a7cca3188582847898d2d,,False,True,True,4,30.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2c66589927136702b998036d24efe8d2166202af_60ba5a5dbac697e03d1a7cca3188582847898d2d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2c66589927136702b998036d24efe8d2166202af_60ba5a5dbac697e03d1a7cca3188582847898d2d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2c66589927136702b998036d24efe8d2166202af_60ba5a5dbac697e03d1a7cca3188582847898d2d_left_right.log'}",,,,,,False
123,refs/heads/master,e9d8e52815c9ae41b0a4440d0c904174c3c8283d,a0c0c38c9433cccf2d862baca774ea1b96b8f6e6,720e85b74369d32ff87dfc9683f539e97ace26fa,,False,True,True,25,694.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a0c0c38c9433cccf2d862baca774ea1b96b8f6e6_720e85b74369d32ff87dfc9683f539e97ace26fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a0c0c38c9433cccf2d862baca774ea1b96b8f6e6_720e85b74369d32ff87dfc9683f539e97ace26fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a0c0c38c9433cccf2d862baca774ea1b96b8f6e6_720e85b74369d32ff87dfc9683f539e97ace26fa_left_right.log'}",,,,,,False
125,refs/heads/master,311d16729f55ae39a803d663bbaa75f6871a1ee2,3e9d6bf11ebf98821e14b17c7c5590c3305dc934,801e90a7df8f31c335189a929cf76fdf6d7fd5cf,,False,True,True,35,708.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3e9d6bf11ebf98821e14b17c7c5590c3305dc934_801e90a7df8f31c335189a929cf76fdf6d7fd5cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3e9d6bf11ebf98821e14b17c7c5590c3305dc934_801e90a7df8f31c335189a929cf76fdf6d7fd5cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/3e9d6bf11ebf98821e14b17c7c5590c3305dc934_801e90a7df8f31c335189a929cf76fdf6d7fd5cf_left_right.log'}",,,,,,False
126,refs/heads/master,3e9d6bf11ebf98821e14b17c7c5590c3305dc934,9144a9aa2211303c01fa480f47bdbeeb4d1ac964,c46a01501d96d797916ab0c91688664d624d5f34,,False,True,True,2,22.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9144a9aa2211303c01fa480f47bdbeeb4d1ac964_c46a01501d96d797916ab0c91688664d624d5f34_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9144a9aa2211303c01fa480f47bdbeeb4d1ac964_c46a01501d96d797916ab0c91688664d624d5f34_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9144a9aa2211303c01fa480f47bdbeeb4d1ac964_c46a01501d96d797916ab0c91688664d624d5f34_left_right.log'}",,,,,,False
127,refs/heads/master,9144a9aa2211303c01fa480f47bdbeeb4d1ac964,c790e30c7f2a04fbd24ad8f60e0cf724b28af9ad,dc4a12ead4b8123c4472494a75f67f6aabeb78c6,,False,False,True,3,12.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c790e30c7f2a04fbd24ad8f60e0cf724b28af9ad_dc4a12ead4b8123c4472494a75f67f6aabeb78c6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c790e30c7f2a04fbd24ad8f60e0cf724b28af9ad_dc4a12ead4b8123c4472494a75f67f6aabeb78c6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c790e30c7f2a04fbd24ad8f60e0cf724b28af9ad_dc4a12ead4b8123c4472494a75f67f6aabeb78c6_left_right.log'}",,,,,,False
129,refs/heads/master,bd158553e7f50634ee0eb2dec7c40097ab9d8019,4f0b14ec6466c07f5f33943eb45d8bb4459542f0,14933bcdf6dae97c38d212042f2392ae131fa154,,False,True,True,22,426.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f0b14ec6466c07f5f33943eb45d8bb4459542f0_14933bcdf6dae97c38d212042f2392ae131fa154_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f0b14ec6466c07f5f33943eb45d8bb4459542f0_14933bcdf6dae97c38d212042f2392ae131fa154_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f0b14ec6466c07f5f33943eb45d8bb4459542f0_14933bcdf6dae97c38d212042f2392ae131fa154_left_right.log'}",,,,,,False
130,refs/heads/master,14933bcdf6dae97c38d212042f2392ae131fa154,5cbc113c0992df732ec6a39e51272a1d4dabcb21,4cf062ec74d218bf6b7454e5ae1c4e2a9f448ca1,,False,True,True,13,314.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5cbc113c0992df732ec6a39e51272a1d4dabcb21_4cf062ec74d218bf6b7454e5ae1c4e2a9f448ca1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5cbc113c0992df732ec6a39e51272a1d4dabcb21_4cf062ec74d218bf6b7454e5ae1c4e2a9f448ca1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5cbc113c0992df732ec6a39e51272a1d4dabcb21_4cf062ec74d218bf6b7454e5ae1c4e2a9f448ca1_left_right.log'}",,,,,,False
131,refs/heads/master,5cbc113c0992df732ec6a39e51272a1d4dabcb21,1fe3826129c3cdfd88e231cdf51855c5d877af45,da5421291928b737e497aa94e190deb90727d06e,,False,True,True,13,329.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1fe3826129c3cdfd88e231cdf51855c5d877af45_da5421291928b737e497aa94e190deb90727d06e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1fe3826129c3cdfd88e231cdf51855c5d877af45_da5421291928b737e497aa94e190deb90727d06e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1fe3826129c3cdfd88e231cdf51855c5d877af45_da5421291928b737e497aa94e190deb90727d06e_left_right.log'}",,,,,,False
133,refs/heads/master,216c07c39dfedb0a090eecd6c0256ac257fd70ab,7b403414a922ba579b9eb556a8bb4966f8fcd151,02102012a413a1fcdd6ba2aa9aae2a279cb13d9e,,True,True,True,36,487.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7b403414a922ba579b9eb556a8bb4966f8fcd151_02102012a413a1fcdd6ba2aa9aae2a279cb13d9e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7b403414a922ba579b9eb556a8bb4966f8fcd151_02102012a413a1fcdd6ba2aa9aae2a279cb13d9e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7b403414a922ba579b9eb556a8bb4966f8fcd151_02102012a413a1fcdd6ba2aa9aae2a279cb13d9e_left_right.log'}",e83008d6b253363c03eab8f3415282cd40bff72181df4640ae5972046b21445c,Tests_failed,66ff8e6d9df1cbe38d284f4586e32a6f6cd543d35229bbeef0f90a20d23126dd,Tests_failed,False,False
136,refs/heads/master,fed46aaf6e6ef3ae85a79f23e7b36d971f9cd00f,55f7d67b4a8ad0832159d41f211fdff9cf4529ad,e0429127871d3003ce5971733faf2a72813a6fd4,,False,True,True,17,241.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/55f7d67b4a8ad0832159d41f211fdff9cf4529ad_e0429127871d3003ce5971733faf2a72813a6fd4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/55f7d67b4a8ad0832159d41f211fdff9cf4529ad_e0429127871d3003ce5971733faf2a72813a6fd4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/55f7d67b4a8ad0832159d41f211fdff9cf4529ad_e0429127871d3003ce5971733faf2a72813a6fd4_left_right.log'}",,,,,,False
137,refs/heads/master,55f7d67b4a8ad0832159d41f211fdff9cf4529ad,0ab3c576498e3ae802a53e24463ba4eba70d2b40,be0c8cec5aa3a6f09a08ada60280d5e98611f539,,True,True,True,12,170.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ab3c576498e3ae802a53e24463ba4eba70d2b40_be0c8cec5aa3a6f09a08ada60280d5e98611f539_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ab3c576498e3ae802a53e24463ba4eba70d2b40_be0c8cec5aa3a6f09a08ada60280d5e98611f539_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ab3c576498e3ae802a53e24463ba4eba70d2b40_be0c8cec5aa3a6f09a08ada60280d5e98611f539_left_right.log'}",06ce9e91a468b596b7fdea48e6f7febb4e932215d7ee1aa52056eeea8ed7efa2,Tests_failed,854d24d07e1029961fb7bf241ea3608aaf7abc1b1a0abb414dd1a4aadc32020c,Tests_failed,False,False
138,refs/heads/master,0ab3c576498e3ae802a53e24463ba4eba70d2b40,40f3c793627c42bc21c91f1a0a41f29b712710a9,2d0fce082beb8dd8afff0fb0ef01627672ab0bc8,,False,False,True,3,4.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/40f3c793627c42bc21c91f1a0a41f29b712710a9_2d0fce082beb8dd8afff0fb0ef01627672ab0bc8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/40f3c793627c42bc21c91f1a0a41f29b712710a9_2d0fce082beb8dd8afff0fb0ef01627672ab0bc8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/40f3c793627c42bc21c91f1a0a41f29b712710a9_2d0fce082beb8dd8afff0fb0ef01627672ab0bc8_left_right.log'}",,,,,,False
139,refs/heads/master,40f3c793627c42bc21c91f1a0a41f29b712710a9,f86a1e8df314f25bcd460f0515290bd54aebade0,cdf288021f0959708168e5f0e8406be7cdefc2bc,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f86a1e8df314f25bcd460f0515290bd54aebade0_cdf288021f0959708168e5f0e8406be7cdefc2bc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f86a1e8df314f25bcd460f0515290bd54aebade0_cdf288021f0959708168e5f0e8406be7cdefc2bc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f86a1e8df314f25bcd460f0515290bd54aebade0_cdf288021f0959708168e5f0e8406be7cdefc2bc_left_right.log'}",,,,,,False
141,refs/heads/master,206b17f70defe525549797d452d6a0ff6bdf38ef,c53b4c8043c7abdb15a6a7749af31fe4382a4115,5e3d2b539e2253245fb98b92d9ced90d76a037f8,,False,True,True,27,236.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c53b4c8043c7abdb15a6a7749af31fe4382a4115_5e3d2b539e2253245fb98b92d9ced90d76a037f8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c53b4c8043c7abdb15a6a7749af31fe4382a4115_5e3d2b539e2253245fb98b92d9ced90d76a037f8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c53b4c8043c7abdb15a6a7749af31fe4382a4115_5e3d2b539e2253245fb98b92d9ced90d76a037f8_left_right.log'}",,,,,,False
144,refs/heads/master,3fb3be202fe612201d0bf8705dc70dad6fcd4da9,0cee787d4cea27936a9ebf838f53dcd24f22e208,ab297b107c74eede12e4a83f290d5001667e67a1,,False,True,True,15,216.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0cee787d4cea27936a9ebf838f53dcd24f22e208_ab297b107c74eede12e4a83f290d5001667e67a1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0cee787d4cea27936a9ebf838f53dcd24f22e208_ab297b107c74eede12e4a83f290d5001667e67a1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0cee787d4cea27936a9ebf838f53dcd24f22e208_ab297b107c74eede12e4a83f290d5001667e67a1_left_right.log'}",,,,,,False
145,refs/heads/master,0cee787d4cea27936a9ebf838f53dcd24f22e208,f29c3cb3c51394aaef3423091f1c3ea373e3ea6b,0ebcb98c1d235f1f1d45eb7c5b26b6eb71271c45,,True,True,True,14,270.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f29c3cb3c51394aaef3423091f1c3ea373e3ea6b_0ebcb98c1d235f1f1d45eb7c5b26b6eb71271c45_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f29c3cb3c51394aaef3423091f1c3ea373e3ea6b_0ebcb98c1d235f1f1d45eb7c5b26b6eb71271c45_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f29c3cb3c51394aaef3423091f1c3ea373e3ea6b_0ebcb98c1d235f1f1d45eb7c5b26b6eb71271c45_left_right.log'}",f0e05b4b266cf0207c6bb0711b13f4526f2cb61748c2e0208d1b7445b343ed30,Tests_failed,7bca3404a9b189c308e646ecf55e4197b0ea4de047105d3436619060786cc3e9,Tests_failed,False,False
146,refs/heads/master,f29c3cb3c51394aaef3423091f1c3ea373e3ea6b,2d7a71ea8ad6a48c63834edac50a77be578fc95a,0157c2123cd31f6b34dc149d89ef4420e375089f,,False,True,True,7,159.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2d7a71ea8ad6a48c63834edac50a77be578fc95a_0157c2123cd31f6b34dc149d89ef4420e375089f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2d7a71ea8ad6a48c63834edac50a77be578fc95a_0157c2123cd31f6b34dc149d89ef4420e375089f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2d7a71ea8ad6a48c63834edac50a77be578fc95a_0157c2123cd31f6b34dc149d89ef4420e375089f_left_right.log'}",,,,,,False
147,refs/heads/master,2d7a71ea8ad6a48c63834edac50a77be578fc95a,79a0ca2bc82a7252e9c049d49f4e9c3119629593,8f4c3748f5dfa733d9fd218e1cf5cd53daabde9b,,False,True,True,5,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79a0ca2bc82a7252e9c049d49f4e9c3119629593_8f4c3748f5dfa733d9fd218e1cf5cd53daabde9b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79a0ca2bc82a7252e9c049d49f4e9c3119629593_8f4c3748f5dfa733d9fd218e1cf5cd53daabde9b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79a0ca2bc82a7252e9c049d49f4e9c3119629593_8f4c3748f5dfa733d9fd218e1cf5cd53daabde9b_left_right.log'}",,,,,,False
150,refs/heads/master,065395f74f3237db1b71b96e7169c750aaa4c0b0,8a8effba867d89da1faab26858e6ce974de7dc68,3473b512ff0e484bb7df93a43da022deb7234b26,,True,False,True,2,30.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8a8effba867d89da1faab26858e6ce974de7dc68_3473b512ff0e484bb7df93a43da022deb7234b26_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8a8effba867d89da1faab26858e6ce974de7dc68_3473b512ff0e484bb7df93a43da022deb7234b26_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8a8effba867d89da1faab26858e6ce974de7dc68_3473b512ff0e484bb7df93a43da022deb7234b26_left_right.log'}",0fc1648ccc3d38dcf12770d18015384edd6c9b7855800c658acad29822187af2,Tests_failed,32428fb99a109ee45c6582891b43c74868e0e808d2b505c79e16e021006af547,Tests_failed,False,False
156,refs/heads/master,10f9f5547344a2529b5715c08c00e51f490d343c,326c3b9a0f91a6b36bb4dd5269324020fca3c3f7,6e658deecb8c65d6c988ecae52527bd098ecbe07,,False,True,True,8,192.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/326c3b9a0f91a6b36bb4dd5269324020fca3c3f7_6e658deecb8c65d6c988ecae52527bd098ecbe07_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/326c3b9a0f91a6b36bb4dd5269324020fca3c3f7_6e658deecb8c65d6c988ecae52527bd098ecbe07_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/326c3b9a0f91a6b36bb4dd5269324020fca3c3f7_6e658deecb8c65d6c988ecae52527bd098ecbe07_left_right.log'}",,,,,,False
159,refs/heads/master,b1402f1dad4ce2776b48a5439e66f1041f7221c4,2a66e80f1381c7b99efadeff7b4922ddeb96c46a,1c7ac5bd0588d1ec8a1a257a97053f1eb6c41de6,,False,True,True,22,367.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2a66e80f1381c7b99efadeff7b4922ddeb96c46a_1c7ac5bd0588d1ec8a1a257a97053f1eb6c41de6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2a66e80f1381c7b99efadeff7b4922ddeb96c46a_1c7ac5bd0588d1ec8a1a257a97053f1eb6c41de6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2a66e80f1381c7b99efadeff7b4922ddeb96c46a_1c7ac5bd0588d1ec8a1a257a97053f1eb6c41de6_left_right.log'}",,,,,,False
160,refs/heads/master,2a66e80f1381c7b99efadeff7b4922ddeb96c46a,27f31190b07960185f569f078d682c9ec0e0d30d,81a280d85e71a99cb7f34a4f0c58c635a995cbe7,,False,True,True,15,308.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/27f31190b07960185f569f078d682c9ec0e0d30d_81a280d85e71a99cb7f34a4f0c58c635a995cbe7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/27f31190b07960185f569f078d682c9ec0e0d30d_81a280d85e71a99cb7f34a4f0c58c635a995cbe7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/27f31190b07960185f569f078d682c9ec0e0d30d_81a280d85e71a99cb7f34a4f0c58c635a995cbe7_left_right.log'}",,,,,,False
162,refs/heads/master,da85848849dd92a52eaa195274efbf47f3d0b9d5,c6cbcc05638a819ad21905e45f79d0c95e044a81,80965b841a8e43588bc3f7e3da4cef0c75b1ef58,,False,True,True,30,653.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c6cbcc05638a819ad21905e45f79d0c95e044a81_80965b841a8e43588bc3f7e3da4cef0c75b1ef58_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c6cbcc05638a819ad21905e45f79d0c95e044a81_80965b841a8e43588bc3f7e3da4cef0c75b1ef58_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/c6cbcc05638a819ad21905e45f79d0c95e044a81_80965b841a8e43588bc3f7e3da4cef0c75b1ef58_left_right.log'}",,,,,,False
164,refs/heads/master,80b911c720fdbf051e396555b3f2624d6c6d181f,93e13c03995e0b7dd19d32150d2508ba556e2e0e,534614754c7117e90500539175e42ac7d3867023,,False,True,True,140,35335.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93e13c03995e0b7dd19d32150d2508ba556e2e0e_534614754c7117e90500539175e42ac7d3867023_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93e13c03995e0b7dd19d32150d2508ba556e2e0e_534614754c7117e90500539175e42ac7d3867023_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/93e13c03995e0b7dd19d32150d2508ba556e2e0e_534614754c7117e90500539175e42ac7d3867023_left_right.log'}",,,,,,False
166,refs/heads/master,9950b37c7f7afaae6339318efd7e04f0fe5add52,53eccb9450dc2f49a5760ceb1fc2e3a078cf911a,d6f20c12f5a0163d967ef7bf902332d5906d803c,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/53eccb9450dc2f49a5760ceb1fc2e3a078cf911a_d6f20c12f5a0163d967ef7bf902332d5906d803c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/53eccb9450dc2f49a5760ceb1fc2e3a078cf911a_d6f20c12f5a0163d967ef7bf902332d5906d803c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/53eccb9450dc2f49a5760ceb1fc2e3a078cf911a_d6f20c12f5a0163d967ef7bf902332d5906d803c_left_right.log'}",,,,,,False
170,refs/heads/master,1c8b3e3c86fa20b7c818a4e3a75b8bf8fb6611b8,f2f15095c67d7d1d35e28d8c2b2d3ae6488c484a,2b59424cd0f93cd2675e1dcaa7f68f43e2db62d2,,False,True,True,103,2786.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f2f15095c67d7d1d35e28d8c2b2d3ae6488c484a_2b59424cd0f93cd2675e1dcaa7f68f43e2db62d2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f2f15095c67d7d1d35e28d8c2b2d3ae6488c484a_2b59424cd0f93cd2675e1dcaa7f68f43e2db62d2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/f2f15095c67d7d1d35e28d8c2b2d3ae6488c484a_2b59424cd0f93cd2675e1dcaa7f68f43e2db62d2_left_right.log'}",,,,,,False
171,refs/heads/master,2b59424cd0f93cd2675e1dcaa7f68f43e2db62d2,6b0e91c07e6340254c58b32404de547e774aa4db,01faa82169d1835b39d3bafa657e118835313c96,,False,True,True,6,16.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b0e91c07e6340254c58b32404de547e774aa4db_01faa82169d1835b39d3bafa657e118835313c96_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b0e91c07e6340254c58b32404de547e774aa4db_01faa82169d1835b39d3bafa657e118835313c96_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b0e91c07e6340254c58b32404de547e774aa4db_01faa82169d1835b39d3bafa657e118835313c96_left_right.log'}",,,,,,False
172,refs/heads/master,6b0e91c07e6340254c58b32404de547e774aa4db,5ae514577fd83964270d69912506fc6294c55c5f,771f2d4f89d793bf971f0dbaf6056868cbe067cb,,False,True,True,14,396.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5ae514577fd83964270d69912506fc6294c55c5f_771f2d4f89d793bf971f0dbaf6056868cbe067cb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5ae514577fd83964270d69912506fc6294c55c5f_771f2d4f89d793bf971f0dbaf6056868cbe067cb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5ae514577fd83964270d69912506fc6294c55c5f_771f2d4f89d793bf971f0dbaf6056868cbe067cb_left_right.log'}",,,,,,False
