repo-idx,merge-idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,repository,explanation
25808,52,refs/heads/main,1d9b8d45ffbf332ad23a5ece15c23becd199dd63,91f7ee699502a700fee2badbcfcc985832a4abd8,69a1532b5dc2d7d91770079e0f097db64b71a88a,,True,True,Tests_passed,2fe333aa5f227c677bce07f9e2216c23ff6225c39fbc4504a47d960720de409c,True,23.0,49,196.0,2,True,Tests_passed,830cfd6e095f635ea66fe6f377cdd59575a24dc5a54103e29b4a69b62e30ff81,True,23,True,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Merge_failed,9d71d3b63bc4a5ab210b3e3829491b788402460da454d93c787348d7c65883bc,Merge_failed,38c12b41b5778e35f98ce3afde30703e8b73ef21be6e7df56890ed1bc7b1b825,Tests_failed,508ffe1a6899b6100965a4c55d2fec4aec2d1b8ff237fa652201825b75ae0857,Tests_failed,73f79994748098e2b9d13fa9434b3e53dba7a0e67d5cc74724f52a1dd4763ea5,Tests_failed,82fd6a3403af917b61aec70409c263ccd72be02e4e1b4885f14cf91a4df609e3,Tests_failed,82fd6a3403af917b61aec70409c263ccd72be02e4e1b4885f14cf91a4df609e3,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,Tests_failed,82fd6a3403af917b61aec70409c263ccd72be02e4e1b4885f14cf91a4df609e3,Merge_failed,73f27179553f256228cd70736b48138e8de0ff6c2fb21f267db8c6fa9457c07e,jboss-msc/jboss-msc,
25867,10,refs/heads/revamp,004679e5bb6d1227b91f9e1aeaf79b72c317a397,d5844b55b3f6efe95d71450b49a3723a0b9acae5,ed227f8eaca49f6d1a65ccbcea8fad55b38d591c,,True,True,Tests_passed,06f41e3da5a99fa1855b1ab414f6b95d5c330ab6b27fe8841c590f052e994045,True,15.0,97,426.0,3,True,Tests_passed,cc3198654698c2e4774f971abbf38f0045361de1ec29fe479b44312c7a19fbd5,True,15,True,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,Merge_failed,eb71efe653a3659ab58d88f1e5c027abcaf9f4a5df377614eeabf0ca13d2ef71,Merge_failed,743b1f58714cf024d35d6b120c2b06e699363d98e58d5b6d7b7f4dcd1d5ac056,Merge_failed,1f948cda894d56a5f839ca01f69b0b859e0d9b61fd8118120c23d464be2206d1,Merge_failed,d85a6c0d015c66fba987a8b10ec028de29365f2675f722e8c8a0df996a3a0374,Merge_failed,89b0766bdba6f42e42a5692e3cafe665d67d22038b89f7f234898f17c09cad68,Merge_failed,89b0766bdba6f42e42a5692e3cafe665d67d22038b89f7f234898f17c09cad68,Tests_failed,13588113ace0cb0902f40e235e90e54b3b5aea7023f3e62ea90646e7b250da39,Merge_failed,89b0766bdba6f42e42a5692e3cafe665d67d22038b89f7f234898f17c09cad68,Merge_failed,7f510081608bfd3bbfc7e3556d31664504d4b2d6cfb0fdf29767a404acfb7fb1,tridentsdk/tridentsdk,
25892,14,refs/remotes/origin/pull/33,d7c92974378dbc53ab64d1be823986bb2c371d71,e2845c00fdcbcc66327d75da286fd8c08095d052,fb919f9be6d7dd9c36afa7cccb7ac637f80ff93c,,True,True,Tests_passed,c21ecc6e916bd25adb8e1e4d761fb17fd86a4d640f2585aa762645481cf36aad,True,21.0,115,410.0,3,True,Tests_passed,d0f696f2c12fc51be8d4685be86e91e49bc7463a0a35b4bc236f80d9a710d419,True,22,True,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,Merge_failed,9248424bfe09f3a709ced515ff946298011c56477de2f620f2783c4570001be1,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,Merge_failed,8d63231ee4992fba4baed238281d0ed3d47644ee82a49e992e74470df2392f0a,Merge_failed,8d63231ee4992fba4baed238281d0ed3d47644ee82a49e992e74470df2392f0a,Merge_failed,8d63231ee4992fba4baed238281d0ed3d47644ee82a49e992e74470df2392f0a,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,Merge_failed,961a30a066df3be97c5eecad02c6c3658a215091b08f69ec0b08f7170b180dc1,Merge_failed,7b3f9542c2776a66f513596beadbe17b4375b37a903aa0ed5bb346da11123ffc,Merge_failed,61ba7c17698089b029f329a884a68bb95eff327ce3c4e2ce639e284591ab885d,Merge_failed,adde3097269aac9290fbc44216338c43742369f1a88f485c63ebd534f726559d,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,Merge_failed,9248424bfe09f3a709ced515ff946298011c56477de2f620f2783c4570001be1,Tests_failed,c60a92eed73fbe9aecf0128db4fcbf35757e91fdbaf7237d1bb291d435af41fa,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,Merge_failed,1364b1b91ce1591e3f3772904f86e7df3e1d3dda3ec1055b6d80bab69ac5d462,apache/opennlp,
25892,36,refs/remotes/origin/pull/428,1f7ecee31581a733dd3af774c5ee464efa21c3d8,53c0e2d19c7ec0026e5ac079119edc6cfbb41332,ea0d6f7d8ae291770385b7f6c263ef433db909cc,,True,True,Tests_passed,d1961a64dfaa60c2d5a2f250968de9456ceb8237e02f79a1c4b953bbb1642eb9,True,255.0,2940,11684.0,2,True,Tests_passed,7485e65c7d697200d77f28df439e0df6f025c91034d527bf330e248e848ed734,True,255,True,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,b9a02e95505c123b7a7c08a8e78aa745076c7f4a0022e8228bf2dba8e63663c4,Merge_failed,26d7cf42e810a9304adaf3653179e0e2d2079c1a4befb3f597bddc13dcb5b879,Tests_failed,96060e0d71e5dba98954f30d4fd9bd569862fffe633118b1f9b3d1463c5df471,Tests_failed,3d418d13ff5911c09ecebb67a5d5edf6aca73fd7bb3e9515439706f9e327e457,Tests_failed,566dbb3ab8c1fa092a7ece915896bf24ae9375fa79c1f98424e5cb849dfd383c,Tests_failed,566dbb3ab8c1fa092a7ece915896bf24ae9375fa79c1f98424e5cb849dfd383c,Tests_failed,875de5680f3f2d2f930c8e8e49fbf8541c53556a929b0ffc2931837d6e5408b8,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,Merge_failed,811a9ec27b7c765d9a98ba6130747bf48fc145ac1d027ee752342103ef72b812,apache/opennlp,
25892,39,refs/remotes/origin/pull/430,4187f57778ff83d027a578ede39621b20bc84104,55b9895f3888bb7369f2e0e0d603147bd47574a5,bab2990d95118b67a9fd89e80f9c292111c154a2,,True,True,Tests_passed,447efbfdcd7365523c7772615ae854568891ba0bb920f083d22aeb90dce10df1,True,249.0,2924,11427.0,2,True,Tests_passed,741111bc745ea0c707193de82180bd8d450319b302b591796d41942b088e9f5e,True,249,True,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,Merge_failed,8927873839a547de57a57754c1ac380c712a4b5a5476afab7012e255329c1ba4,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,Merge_failed,47f355b86929c1dbfdc80179f9f0bbcb18ebeeba9463afa3288cf12d88c50872,Merge_failed,e9fa4bf56e9960066dd3e513fec5a6145bed1d4bfbfc10b29208179962357a78,Merge_failed,e9fa4bf56e9960066dd3e513fec5a6145bed1d4bfbfc10b29208179962357a78,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,Merge_failed,ea7a3281164c6a0987664b87519176c4371b94036c09869110d7106dd38b3464,Tests_failed,3e08fd509e58cac56b0d969aa7078ac55eab7aeac2c165dfe0e5ab37391e2ddf,Merge_failed,7f90788a990015890e6995c4389323954143c64c075981f37c1b8bb361eac0f8,Tests_failed,5fc94954eeec47fda58eee33ee182da26a47084c6c89374364f52ff8d3ce3768,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,Merge_failed,8927873839a547de57a57754c1ac380c712a4b5a5476afab7012e255329c1ba4,Merge_failed,8927873839a547de57a57754c1ac380c712a4b5a5476afab7012e255329c1ba4,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,Merge_failed,5f282873ab35973d9983068c0f2f6be68e17705613dea26b60aacf9560f7db47,apache/opennlp,
26275,24,refs/heads/main,e82ba668cd951790588e2e82cf38f3e5850fe014,8b99869c583947534a81d6ee00faf55414eb86eb,d007f964021e978786960c136a32a670d61e177d,,True,True,Tests_passed,3cd61a61103ff006aa0bbb5f18650a7ba7c3e480ad51d6ec4dd36cff186a6eb2,True,2510.0,2581,5312.0,31,True,Tests_passed,4a7300e01b8739043afad2d17d18b40482c8d51bb3e4e8d65923e021d28830cb,True,2524,True,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Merge_failed,250b03f95f6cd178d58197fa98351302d2e9812ba5ceb4fd4c22ce57d9393e57,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_failed,35e7aca5d0a88ffad7ed4b334055ba510ca58d57f8404c42f0f1cbe8cca8c089,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_failed,8da15eabb3410552420171f7453c8709aaee9a5004e87393005fe60b9422fbb2,Tests_failed,8da15eabb3410552420171f7453c8709aaee9a5004e87393005fe60b9422fbb2,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,Tests_failed,8da15eabb3410552420171f7453c8709aaee9a5004e87393005fe60b9422fbb2,Tests_passed,8731388784e9652349cab531e847d1fc797b73ab089341ce9e5a12f515a4393b,cloudfoundry/cf-java-client,
26275,374,refs/heads/main,a9d35d542d88727dd302fb7a488891077bf28fb5,82998ee09d2988fd6f10722cd20aeaf70fd32ab4,39a7d7c1ae28087506251a167109ed5e8703e4d9,,True,True,Tests_passed,dff84b2215e16b90edc8bf2984310863b682d281afa793dd21200422dd8747d5,True,104.0,1243,5666.0,3,True,Tests_passed,9cbe03bcdae2d6da676fb0cfef52742847b8d65b03b1fe8475a8d7c3577ea220,True,104,True,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,843112ce059c9fba86ff9781ae4ab75111d951abbf79fcbb4e4ec788e9fb63d0,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,843112ce059c9fba86ff9781ae4ab75111d951abbf79fcbb4e4ec788e9fb63d0,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,de50e276f62afa2b96706483c6df8d003d0b2f7a27c310fd4f6afe54ed2962c2,Tests_failed,177828b3c49d80259e98d74c55380ff082df735337beceef9be16855590c74f0,Tests_failed,e1cf8c6e6b14ea76217e9df340e1aff893124ee711be959dc030095fd4583819,Merge_failed,2104b7166cca2432178c7fce106827306ed31e729e9fab40aaf36e1cc9e8bba5,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,843112ce059c9fba86ff9781ae4ab75111d951abbf79fcbb4e4ec788e9fb63d0,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,Merge_failed,85ca6c79ac0d9ccec5dfc404db600f7ebecf9e0657f4c28448d8d2413f03e4d8,cloudfoundry/cf-java-client,
26275,451,refs/heads/main,be097d58609b1a40124d79fe34cb11947357c419,486fa36997161f1a367b60062e96b04f5bbc2431,0cac27baca563ac9ce53c9e07b0211ebbd699a5a,,True,True,Tests_passed,1a9bc1396a6ac3c7c4f386d30b124c85c17789b744797fad38f763029ae63cfb,True,91.0,1137,5213.0,3,True,Tests_passed,85fa85ccd58864f8ab877d51e5e0d9339206013a9bfb394105d42d5d8b3d6ec6,True,91,True,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,9ad48c62854b13e46dac90d71542ec9bc50cd7c6a7efaaa094a712d50d543960,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,9ad48c62854b13e46dac90d71542ec9bc50cd7c6a7efaaa094a712d50d543960,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,c4af6d80fea9c3772b9e4848562be031983e270b7e6af088bbffd90f70ea8112,Merge_failed,737337e00f67bcda707daa583c2d4615c09c480459d2261b12c09d59b25d074b,Tests_failed,fbf19355b8ca151d04b2650e91640357ae395d4923825d5b319e2a1cdb60e8f6,Tests_failed,765d12986d299efa8a09313a91ff3d9da519dfd3b9ea310dc7b63569ab9a35a7,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,9ad48c62854b13e46dac90d71542ec9bc50cd7c6a7efaaa094a712d50d543960,Tests_failed,fe5981965f8640777c6a1c207629be42804a21c1204507c6a8cdaf4ca8c68a85,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,Merge_failed,e23556a43c4b9e06e0fe98c37c8212d2793d8f74e514788af6dcabbfaa73fb87,cloudfoundry/cf-java-client,
26496,166,refs/heads/main,d96120f327107feb1ebb15e7c090dc38eeff72ca,3b842b6876b74657fde92040382cc2d57cbe5246,6ae884b877b8d9145b29498120c0377447a82a00,,True,False,Tests_passed,007a76d1bc7c92173b3cad2df315147f38972d0ff88523329369e32c867bcf5e,True,2.0,4,18.0,2,True,Tests_passed,9e8f9585214a431963017ac4b170c8f843f3069a916130663caaf215eaf1d577,True,2,True,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,4917288a565b8d19f9b98741b29386d5ec3ce1d49318674d9f319817884a566e,Merge_failed,b173295df4e4e8e753752cc73d78167013236ac46ef7c5b41ab7fefef9770707,Merge_failed,99b04a3b1c4580371651116501ee3e0992280fe584f14a947e49bd98b79fdfb8,Tests_failed,d887d1d216661ef3bdec2cb1d59cd6f7ed6a10461cb97b59e46a17c0247229b0,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Tests_failed,ee48aa0a0b019306b603d2a0735e7c3b85fb1121e525da8117d60975baf6270b,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,jooq/jooq,
26522,649,refs/remotes/origin/master,f54299aeaeb9e244aeffdf1df42af1eadec19d8b,bf5c5e12656b029e7b98737b903e82dff1eb4ed3,21c94df8fcfcd15c8441d18a433c89a801a0469b,,True,True,Tests_passed,503dae0f40b6dbfc2b1a15c3cf8e714d11d16cbcc0dd8b0873181f585148c7cd,True,602.0,5904,184876.0,4,True,Tests_passed,e32bed80c49b6b03c8ae90a3f766c15c6750e1272b1b4e567c3a85da75c37ecf,True,602,True,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,2256f209d5056b79620f52c0e8cc55672ff45a8dcb179ce633911f2f4360e679,Tests_failed,6903ddcdb8bab6d071afb38fe2143362e4be5e6ffb3da21bc04ad5e426458944,Merge_failed,45e6ec5462579eb5cd8987fc00666632cd7ba73d40bb45c4e8ad45197efdb6cc,Merge_failed,45e6ec5462579eb5cd8987fc00666632cd7ba73d40bb45c4e8ad45197efdb6cc,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,Merge_failed,a9df0c793c3b32c4f7e1f013ae16b5065de787a846f917849fe3967600fd2b55,fasterxml/jackson-core,
26522,651,refs/remotes/origin/master,73f8e4ccb4693b38ed91070710be528ff33b6936,cc9c5097dcc9ef1b2d8411023ad60428fa48d128,d737866ba58e3fac5adb24897d47e3dba238696a,,True,True,Tests_passed,6a2e3e4f661479eca79eb6d16d0c1f12b7bad5ed8f6025390aef43bc4d54ea3f,True,602.0,5891,184853.0,3,True,Tests_passed,63de8e6f3cae80dc7df0fadbf436edd8ebfd5b62b95a76add096b49e242c423b,True,602,True,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,70e827bbbf3816694e36ca116716b72e81a80910bcceba355b40758e00ccb85c,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,70e827bbbf3816694e36ca116716b72e81a80910bcceba355b40758e00ccb85c,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,3349ea8666062b1ad87e48146644936092d72e5b4c65e3cea0dc23c4c90e77de,Tests_failed,48f5e2b22f9bb05f5ec378ea73aa0932c99001edaae9b7703620bfad3d236eca,Merge_failed,c9285486b55aa9a8ef8e7df1e4b696bd41663e6404a5168a599cadddeaa2ef41,Merge_timedout,,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,70e827bbbf3816694e36ca116716b72e81a80910bcceba355b40758e00ccb85c,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,Merge_failed,d11b57758a824366210b21a87b8bb4b0cb9b17a635954ef6e6b951111c227f53,fasterxml/jackson-core,
26522,940,refs/remotes/origin/master,fc2a4585ca846c519c47c8628f99a7ad16a62833,d93bcb2cc0c833061b122e07496208b723337271,b40a79c130e4e0330fafa856ece933f93d9dcf57,,True,True,Tests_passed,7093de0d2c5f408acd36c34c35614d6729bfaff336255e94df9a0b3d75a5ebdc,True,236.0,1948,16407.0,3,True,Tests_passed,b9891721e152ace534282761076e3fa905f89d41fc750b116d4c899f5b798b24,True,236,True,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,b5bef8a7602faf5aadcd169d10cca260193379c4c48fd9f37ae75f2976c75e13,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,b5bef8a7602faf5aadcd169d10cca260193379c4c48fd9f37ae75f2976c75e13,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,815bb4675f51741e859a834e163f6463eb39ae6e1ddac438fa7e04e30155ebe4,Tests_failed,22c197c780ecf06d2f7e8f666a5781f6198c902e805a64d00e8dba992db13a6d,Merge_failed,8dfcc8c65f05d85662b416e209332a883baa409b4f6a441c11c78cc890be5ed6,Merge_timedout,,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,b5bef8a7602faf5aadcd169d10cca260193379c4c48fd9f37ae75f2976c75e13,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,Merge_failed,0afcf37b58896a1dfc684a04981acd29eca1baf928b17bf530290b96ce45a23a,fasterxml/jackson-core,
26522,1079,refs/remotes/origin/pull/827,d15c22641b87b5aa1891afe192992e8714a8b9d3,6acdf0746c6fa7d43c4fc37bfc336e4b06816138,e95dd282dd0f0d5d65cbfd15b607789dcd7959d9,,True,True,Tests_passed,6cf9b9c0d313bff99372cd3cbf394c7b0dad2a12f6d7ce1ebe9acc8745cb3e4f,True,13.0,109,276.0,6,True,Tests_passed,ffab2a699fc5042a55c7220a2b72c186f4b31e47638d4fc80004951cb8926b28,True,14,True,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Tests_passed,a389fdcbf36c1b000f6002640ba309beaa0bfcde9475f5049ef703cb199787a2,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Tests_passed,a389fdcbf36c1b000f6002640ba309beaa0bfcde9475f5049ef703cb199787a2,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Merge_failed,f636c3d2df1cc3087888f5da83e7a38cef553df6aea4754d95710a697ef845ef,Merge_failed,fd497565ea0c58758ee19f39c74c4de48e1959a24ff40c8dcdba8afe0d125c50,Merge_failed,498d1e0419c1bfd84456ef6f433b9ae5897f394929124e461b85be39c3cefcd8,Tests_failed,fd7266ca5c03f353f5f91dcfff6032bb6ecb224365dc746208721f6b699dc3e6,Tests_passed,d98e99cb8a3ca682f5f861a4b6ddf8c35d0dfda6ce6903971e069d233de2d644,Tests_passed,a389fdcbf36c1b000f6002640ba309beaa0bfcde9475f5049ef703cb199787a2,Tests_failed,e51defc7876d45254298a53aa27371f47f98c0681dee0187420703123b77503f,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,Merge_failed,5906e2c55aef4c6fd97bb49dee7911764aeb3700b4e0ba8ee8edec40c474ea85,fasterxml/jackson-core,
