idx,num_files,num_intersecting_files,num_hunks,num_lines,num_intersecting_lines,imports,non_java_files
12269-249,47,2,333,1935,0,True,True
12269-250,71,47,65,596,0,True,True
12269-258,58,4,366,2056,0,True,True
12269-261,50,4,347,2011,0,True,True
12269-265,49,49,2,5,0,True,True
12269-267,54,4,358,2118,0,True,True
12269-269,52,2,201,1405,0,True,True
12269-271,2,2,2,13,0,False,True
12269-273,12,2,91,325,0,True,True
12269-300,114,7,407,6798,0,True,True
12269-301,110,9,387,6824,0,True,True
12269-302,116,9,470,8251,0,True,True
12269-304,95,5,355,6679,0,True,True
12269-305,105,6,380,6656,0,True,True
12269-307,98,4,376,6712,0,True,True
12269-309,94,3,343,6596,0,True,True
12269-312,110,7,390,6634,0,True,True
12269-315,106,2,396,7253,0,True,True
12269-318,120,10,483,7241,0,True,True
12269-319,91,2,335,6284,0,True,True
12269-320,95,3,343,6293,0,True,True
12269-321,93,3,348,6306,0,True,True
12269-327,81,2,277,5991,0,True,True
12269-328,85,6,279,5553,0,True,True
12269-329,106,12,329,6402,0,True,True
12269-330,87,10,307,5790,0,True,True
12269-336,83,5,290,5750,0,True,True
12269-338,92,5,312,5807,0,True,True
12269-339,84,2,285,5732,0,True,True
12269-340,86,3,286,10058,0,True,True
12269-345,83,3,281,5723,0,True,True
12269-347,148,19,468,6126,0,True,True
12269-349,121,17,429,6454,0,True,True
12269-352,97,20,369,6699,0,True,True
12269-355,99,12,337,5927,0,True,True
12269-356,91,5,305,5847,0,True,True
12269-357,92,11,311,5789,0,True,True
12269-361,89,2,268,5689,0,True,True
12269-365,83,2,227,5348,0,True,True
12269-367,87,4,193,5392,0,True,True
12269-368,86,2,188,5271,0,True,True
12269-369,85,5,201,5365,0,True,True
12269-374,93,2,181,7547,0,True,True
12269-375,103,5,247,8352,0,True,True
12269-376,86,3,174,7381,0,True,True
12269-377,88,2,198,6934,0,True,True
12269-378,89,3,212,6965,0,True,True
12269-379,110,32,274,8551,0,True,True
12269-380,68,3,152,4971,0,True,True
12269-381,68,2,152,4969,0,True,True
12269-383,75,4,166,4824,0,True,True
12269-385,61,3,151,4886,0,True,True
12269-388,63,2,149,4856,0,True,True
12269-390,84,4,186,6239,0,True,True
12269-392,70,2,143,5546,0,True,True
12269-393,69,2,142,5535,0,True,True
12269-394,70,2,143,5538,0,True,True
12269-395,70,4,146,5558,0,True,True
12269-400,65,3,139,5524,0,True,True
12269-404,71,4,291,6747,0,True,True
12269-405,67,7,147,5541,0,True,True
12269-406,67,2,144,5470,0,True,True
12269-407,66,2,153,5521,0,True,True
12269-439,100,17,404,3790,0,True,True
12269-441,56,12,197,1379,0,True,True
12269-443,53,4,207,1775,0,True,True
12310-6,24,6,65,597,0,True,True
12310-12,14,3,29,128,0,False,True
12310-13,13,4,29,106,0,True,True
12310-15,276,3,1035,366186,0,True,True
12310-50,52,5,76,1962,0,True,True
12310-63,21,5,190,730,0,True,True
12310-64,73,3,323,7064,0,True,True
12324-155,26,3,153,1119,0,True,True
12324-156,21,2,87,634,0,True,True
12324-162,7,2,26,425,0,True,True
12324-163,7,2,24,287,0,True,True
12337-14,13,2,37,100,0,False,True
12337-32,8,2,30,188,0,True,True
12337-52,3,2,9,57,0,True,True
12337-74,12,10,11,103,0,True,True
12337-86,13,2,87,561,0,True,True
12337-121,70,6,476,4133,0,True,True
12337-122,63,3,459,4065,0,True,True
12337-123,83,13,572,6907,0,True,True
12337-126,32,3,163,796,0,True,True
12358-6,28,3,80,596,0,True,True
12358-8,12,2,49,346,0,True,True
12358-9,25,2,46,391,0,True,True
12358-20,2,2,1,2,0,False,True
12369-6,27,2,179,998,0,True,True
12369-13,19,4,129,739,0,True,True
12369-15,14,2,43,214,0,False,True
12369-27,27,5,44,3554,0,True,True
12369-41,16,4,35,168,0,True,True
12369-43,16,3,59,472,0,True,True
12369-44,17,3,65,507,0,True,True
12369-45,22,8,85,622,0,True,True
12430-8,9,4,20,57,0,True,True
12457-9,62,40,47,154,0,True,True
12457-64,2335,3,4115,11836,0,True,True
12457-66,418,391,31,50,0,True,True
12480-3,6,3,14,284,0,True,True
12524-7,9,5,61,1247,0,True,True
12524-9,2,2,16,67,0,True,True
12524-10,4,2,16,57,0,True,True
12524-11,2,2,10,23,0,False,True
12524-12,2,2,6,15,0,False,True
12524-13,2,2,3,8,0,False,True
12549-11,15,2,50,3795,0,True,True
12549-18,10,3,32,133,0,True,True
12553-12,12,3,48,214,0,True,True
12580-14,49,6,112,2378,0,True,True
12580-27,6,2,8,15,0,False,True
12580-37,20,4,78,826,0,True,True
12580-53,73,9,213,10641,0,True,True
12682-19,4,3,7,14,0,True,True
12682-20,16,3,101,1012,0,True,True
12682-21,5,2,48,127,0,True,True
12682-26,13,10,35,702,0,True,True
12725-2,30,2,92,847,0,True,True
12725-3,25,7,65,750,0,True,True
12725-4,25,2,70,763,0,True,True
12725-7,19,2,57,339,0,True,True
12725-9,12,2,33,92,0,True,True
12725-10,6,2,19,63,0,True,True
12731-5,152,6,348,2197,0,True,True
12742-3,68,16,294,1208,0,True,True
12797-1,49,45,17,434,0,True,True
12848-23,7,2,28,85,0,True,True
12848-24,3,2,25,79,0,False,True
12848-42,24,2,84,777,0,True,True
12848-74,21,2,92,644,0,True,True
12850-9,5,2,11,70,0,False,True
12850-11,2,2,2,23,0,False,True
12850-14,4,2,18,46,0,True,True
12870-8,39,2,120,450,0,True,True
12870-23,31,2,128,1607,0,True,True
12870-28,11,10,16,61,0,True,True
12870-46,106,7,620,7249,0,True,True
12870-56,9,2,20,1002,0,True,True
12870-57,45,2,132,1992,0,True,True
12870-62,18,2,110,1361,0,True,True
12870-79,4,2,14,78,0,True,True
12870-99,587,3,1377,17880,0,True,True
12870-100,613,523,300,9745,0,True,True
12870-105,45,4,310,3614,0,True,True
12870-108,71,2,329,3446,0,True,True
12870-113,504,22,5719,149454,0,True,True
12870-114,497,5,5597,148421,0,True,True
12870-120,39,6,136,2244,0,True,True
12870-128,82,2,786,3401,0,True,True
12870-151,8,2,16,240,0,True,True
12870-156,154,15,1036,9146,0,True,True
12870-158,135,7,223,3205,0,True,True
12870-170,2,2,3,23,0,False,True
12870-171,142,2,632,6386,0,True,True
12870-173,103,2,462,6909,0,True,True
12870-177,43,6,236,2077,0,True,True
12870-180,11,5,98,888,0,True,True
12870-182,11,2,40,729,0,True,True
12870-184,45,5,144,3075,0,True,True
12870-192,18,4,57,683,0,True,True
12870-197,19,2,53,616,0,True,True
12870-208,138,7,291,131864,0,True,True
12870-209,126,3,465,6165,0,True,True
12870-214,115,2,414,4984,0,True,True
12870-219,677,49,1579,111879,0,True,True
12870-220,239,42,998,7649,0,True,True
12870-225,86,3,198,3124,0,True,True
12870-226,35,2,137,794,0,True,True
12870-229,97,2,299,18859,0,True,True
12870-230,102,2,394,6766,0,True,True
12870-231,28,8,76,291,0,True,True
12870-239,417,4,3316,31624,0,True,True
12870-247,345,5,3203,26379,0,True,True
12870-251,23,2,120,817,0,True,True
12870-258,343,41,2052,9695,0,True,True
12870-272,54,49,20,345,0,True,True
12870-277,25,9,227,959,0,True,True
12870-289,52,3,250,744,0,True,True
12870-297,50,2,140,939,0,True,True
12870-309,12,2,32,639,0,True,True
12870-321,399,31,3401,29710,0,True,True
12918-2,337,3,6006,32922,0,True,True
12918-8,32,2,60,395,0,True,True
12918-17,51,3,131,2311,0,True,True
12918-21,52,5,162,2555,0,True,True
12918-55,337,2,6009,32934,0,True,True
12941-26,53,2,70,166,0,True,True
13020-3,15,3,18,3407,0,True,True
13020-4,20,3,31,11733,0,True,True
13020-5,22,3,35,14683,0,True,True
13020-8,258,3,380,7286,0,True,True
13024-54,5,2,6,17,0,False,True
13024-65,33,2,44,191,0,True,True
13024-71,23,2,29,1947,0,True,True
13024-81,72,9,252,1729,0,True,True
13024-84,7,4,20,150,0,True,True
13024-92,4,3,8,31,0,True,True
13024-99,6,3,11,296,0,True,True
13024-101,5,3,81,663,0,True,True
13024-145,4,2,16,44,0,True,True
13027-10,14,4,16,798,0,True,True
13027-35,15,2,64,658,0,True,True
13074-1,11,3,79,525,0,True,True
13134-11,3,2,9,38,0,True,True
13139-20,2,2,3,8,0,False,True
13139-23,49,2,175,1338,0,True,True
13139-946,6,2,25,287,0,True,True
13152-17,335,3,370,1016,0,True,True
13152-18,335,2,364,1006,0,True,True
13152-35,27,2,125,3652,0,True,True
13157-123,2,2,1,1,0,True,True
13157-163,96,44,89,2060,0,True,True
13171-7,4,3,15,61,0,True,True
13183-79,14,2,44,551,0,True,True
13194-2,668,3,818,94784,0,True,True
13194-10,284,43,1397,9431,0,True,True
13194-22,82,16,159,972,0,True,True
13194-26,236,38,658,3331,0,True,True
13194-33,30,2,156,466,0,True,True
13194-34,27,2,155,518,0,True,True
13194-42,5,5,1,1,0,False,True
13194-43,55,3,317,1394,0,True,True
13194-53,35,2,106,356,0,True,True
13194-54,475,2,2324,29895,0,True,True
13242-8,5,2,8,125,0,True,True
13258-21,12,5,53,409,0,True,True
13322-19,6,6,6,22,0,False,True
13469-4,3,2,7,11,0,False,True
13469-5,3,2,4,6,0,True,True
13469-12,21,11,32,385,0,True,True
13469-28,5,2,11,41,0,False,True
13476-9,5,5,6,60,0,False,True
13525-10,22,2,91,613,0,True,True
13525-24,26,3,83,226,0,True,True
13528-8,5,2,8,24,0,False,True
13528-17,19,3,41,1299,0,True,True
13528-19,18,6,36,1266,0,True,True
13573-32,8,3,15,363,0,True,True
13574-3,94,9,126,11777,0,True,True
13574-21,32,13,227,3832,0,True,True
13619-1,7,4,30,182,0,True,True
13629-1,2,2,28,142,0,True,True
13629-9,11,3,29,314,0,True,True
13629-10,16,4,52,228,0,True,True
13629-12,34,3,129,543,0,True,True
13629-14,16,2,48,429,0,True,True
13775-10,6,2,11,73,0,True,True
13775-13,11,2,20,219,0,True,True
13841-12,123,2,174,1505,0,True,True
13864-23,6,2,46,237,0,True,True
13864-24,11,3,59,364,0,True,True
13882-6,385,84,981,13465,0,True,True
13882-61,9,2,19,312,0,True,True
13882-62,9,2,16,301,0,True,True
13882-63,9,2,12,292,0,True,True
13882-71,12,2,48,455,0,True,True
13882-73,10,3,45,481,0,True,True
13882-78,12,3,62,292,0,True,True
13882-79,6,2,25,79,0,True,True
13882-80,11,2,34,150,0,True,True
13898-25,27,5,75,472,0,True,True
13898-31,33,4,119,1957,0,True,True
13898-33,18,2,74,982,0,True,True
13898-36,15,2,63,555,0,True,True
13898-61,64,2,135,7618,0,True,True
13961-8,38,38,13,28,0,False,True
13961-16,6,2,17,112,0,False,True
13972-8,2,2,5,14,0,False,True
13998-4,5,2,8,40,0,True,True
14000-1,17,4,72,383,0,True,True
14000-2,10,2,24,286,0,True,True
14000-3,15,2,50,109,0,True,True
14014-2,17,2,156,697,0,True,True
14028-13,75,5,370,2268,0,True,True
14028-33,46,2,92,2216,0,True,True
14049-2,26,3,88,581,0,True,True
14049-3,15,2,35,151,0,True,True
14049-4,9,2,20,152,0,True,True
14049-16,62,3,102,1244,0,True,True
14049-20,25,3,41,213,0,True,True
14112-2,4,2,18,115,0,True,True
14183-50,2,2,7,15,0,True,True
14189-1,45,9,217,1683,0,True,True
14230-34,17,6,1555,20597,0,True,True
14230-70,102,11,1107,28522,0,True,True
14230-72,107,14,1183,9767,0,True,True
14230-74,91,76,137,1234,0,True,True
14230-76,81,6,214,1317,0,True,True
14230-77,29,2,139,679,0,True,True
14230-91,26,2,84,1483,0,True,True
14230-93,27,2,84,575,0,True,True
14276-6,12,2,46,528,0,True,True
14276-15,5,3,9,22,0,False,True
14276-23,26,3,208,849,0,True,True
14276-24,6,2,17,407,0,True,True
14276-26,21,3,188,391,0,True,True
14276-29,44,2,270,1432,0,False,True
14276-31,42,2,271,1432,0,False,True
14311-2,2,2,3,4,0,False,True
14322-8,10,2,168,601,0,True,True
14322-15,16,3,37,382,0,True,True
14322-17,54,2,266,3563,0,True,True
14369-5,11,10,7,42,0,True,True
14369-7,21,3,58,818,0,True,True
14369-8,20,2,90,985,0,True,True
14378-7,21,2,60,544,0,True,True
14378-8,19,3,53,476,0,True,True
14378-9,11,2,18,252,0,True,True
14378-10,12,2,18,245,0,True,True
14378-14,25,3,95,2575,0,True,True
14378-18,52,4,251,6463,0,True,True
14378-23,40,3,165,5211,0,True,True
14378-30,4,3,39,270,0,True,True
14378-31,35,2,115,4915,0,True,True
14378-33,10,2,28,456,0,True,True
14378-35,24,3,87,4159,0,True,True
14378-37,15,5,53,3890,0,True,True
14378-47,17,7,37,843,0,True,True
14378-48,56,7,373,8453,0,True,True
14378-57,34,14,126,3998,0,True,True
14378-60,27,12,156,3036,0,True,True
14378-65,19,5,60,2322,0,True,True
14378-78,52,3,565,3553,0,True,True
14378-128,20,2,42,2687,0,True,True
14378-139,13,2,50,450,0,True,True
14378-145,27,5,206,2972,0,True,True
14378-154,3,2,7,30,0,True,True
14378-155,3,2,8,35,0,True,True
14378-157,2,2,2,2,0,True,True
14378-161,2,2,2,9,0,False,True
14378-184,12,3,31,144,0,True,True
14378-209,10,3,53,208,0,True,True
14378-221,12,3,31,144,0,True,True
14385-3,147,23,543,4307,0,True,True
14385-21,10,9,21,152,0,True,True
14385-23,40,5,134,741,0,False,True
14389-1,59,7,217,3102,0,True,True
14428-8,52,19,182,1400,0,True,True
14428-12,748,34,2895,51401,0,True,True
14428-16,474,7,1307,37873,0,True,True
14428-26,576,9,1464,34135,0,True,True
14428-30,404,3,1135,32408,0,True,True
14428-31,431,10,1342,33049,0,True,True
14428-32,458,14,1353,34127,0,True,True
14428-34,495,10,2444,34905,0,True,True
14428-38,409,20,1140,31198,0,True,True
14428-39,451,15,1260,31673,0,True,True
14428-40,631,15,1656,43524,0,True,True
14428-49,607,44,1803,34135,0,True,True
14428-50,415,7,1164,31182,0,True,True
14428-52,420,10,1159,31277,0,True,True
14428-56,437,5,1241,32162,0,True,True
14428-59,407,8,1220,30987,0,True,True
14428-63,364,11,1046,29678,0,True,True
14428-65,417,16,1314,31754,0,True,True
14428-66,407,30,1354,32879,0,True,True
14428-71,300,7,885,24821,0,True,True
14428-76,309,4,1061,25647,0,True,True
14428-86,330,2,990,24814,0,True,True
14428-87,311,18,1956,25878,0,True,True
14428-92,2121,29,3139,28784,0,True,True
14428-93,111,8,317,7760,0,True,True
14428-98,376,25,1227,10023,0,True,True
14428-100,31,5,240,2121,0,True,True
14428-101,40,3,213,2160,0,True,True
14428-157,18,3,43,180,0,True,True
14428-178,1407,3,7792,42701,0,True,True
14428-179,1404,3,7795,42795,0,True,True
14428-183,140,4,487,3116,0,True,True
14428-191,43,2,162,1283,0,True,True
14428-219,92,4,314,4359,0,True,True
14428-224,3881,4,11379,64050,0,True,True
14428-232,154,2,434,7734,0,True,True
14428-249,3390,4,16218,67373,0,True,True
14428-253,4,2,18,33,0,True,True
14428-258,275,2,1191,4014,0,True,True
14428-266,43,32,55,452,0,True,True
14428-275,4638,21,6858,18772,0,True,True
14428-280,104,2,266,3608,0,True,True
14428-290,4,3,2,74,0,True,True
14428-315,5052,16,6917,37925,0,True,True
14428-319,18,2,127,402,0,True,True
14428-332,18,2,49,215,0,True,True
14428-352,68,9,294,4513,0,True,True
14428-353,294,2,1288,16595,0,True,True
14428-354,3,3,1,4,0,False,True
14428-356,39,2,79,3970,0,True,True
14579-28,99,2,127,266,0,False,True
14579-32,4,3,6,13,0,False,True
14599-8,2,2,4,27,0,False,True
14599-23,3,2,35,260,0,True,True
14599-26,12,2,83,2921,0,True,True
14599-30,3,3,4,108,0,False,True
14612-7,96,3,610,19457,0,True,True
14612-10,74,2,554,2219,0,True,True
14612-11,65,2,523,2075,0,True,True
14612-24,36,2,211,834,0,True,True
14612-63,10,5,37,408,0,True,True
14619-5,10,2,34,123,0,True,True
14619-11,7,3,17,1176,0,True,True
14645-28,8,2,11,40,0,False,True
14645-30,82,13,144,915,0,True,True
14645-38,39,2,87,1023,0,True,True
14645-51,176,2,814,2891,0,True,True
14645-62,10,2,27,164,0,True,True
14645-73,22,3,60,129,0,False,True
14645-88,27,2,60,303,0,True,True
14645-101,10,2,14,44,0,False,True
14645-106,3,2,2,39,0,True,True
14653-5,4,2,18,181,0,False,True
14653-6,27,2,52,1060,0,True,True
14653-8,7,2,22,379,0,True,True
14653-10,3,2,11,94,0,True,True
14653-11,20,7,44,292,0,True,True
14702-3,7,3,86,270,0,True,True
14717-33,2,2,6,53,0,False,True
14717-35,11,3,41,176,0,True,True
14771-229,92,10,159,2624,0,True,True
14771-248,136,104,123,2293,0,True,True
14771-250,183,6,1354,27749,0,True,True
14771-305,64,6,215,3344,0,True,True
14771-314,54,3,175,551,0,True,True
14771-317,3,2,4,31,0,True,True
14771-321,2,2,3,5,0,False,True
14771-340,152,3,1336,7192,0,True,True
14793-8,6,3,20,135,0,True,True
14793-10,27,3,59,1234,0,True,True
14793-14,37,2,193,2307,0,True,True
14793-16,24,7,118,1131,0,True,True
14839-4,17,2,56,1153,0,True,True
14860-6,3,2,5,14,0,False,True
14860-12,6,4,55,210,0,True,True
14897-74,1403,22,2959,51281,0,True,True
14897-125,50,3,132,996,0,True,True
14897-206,219,2,702,18717,0,True,True
14897-210,8,2,15,95,0,False,True
14897-221,7,5,29,150,0,True,True
14897-228,3,2,5,16,0,False,True
14897-277,494,6,1047,7785,0,True,True
14897-279,21,3,27,1177,0,True,True
14949-545,14,3,35,291,0,True,True
14949-548,16,3,42,323,0,True,True
14950-99,17,2,24,124,0,True,True
14950-105,15,2,47,194,0,True,True
15032-5,14,2,40,193,0,True,True
15032-18,22,3,97,708,0,True,True
15032-20,24,2,90,551,0,True,True
15032-22,32,5,180,998,0,True,True
15032-23,23,9,84,477,0,True,True
15032-24,13,3,31,307,0,True,True
15032-37,42,7,184,1709,0,True,True
15032-38,11,2,37,627,0,True,True
15032-39,10,3,32,554,0,True,True
15032-43,5,2,11,98,0,False,True
15035-4,52,4,270,2034,0,True,True
15035-7,7,7,5,89,0,False,True
15035-8,19,14,17,58,0,True,True
15035-10,8,3,27,331,0,True,True
15035-14,297,2,550,2158,0,True,True
15035-18,16,2,30,190,0,True,True
15035-21,11,2,43,308,0,True,True
15035-22,9,2,43,188,0,False,True
15035-27,44,5,264,2510,0,True,True
15035-29,21,3,125,632,0,True,True
15035-38,36,4,139,928,0,True,True
15035-43,6,2,19,87,0,True,True
15035-46,5,2,12,89,0,True,True
15035-48,13,2,29,125,0,True,True
15035-120,34,4,317,911,0,True,True
15035-122,15,2,65,349,0,True,True
15035-382,31,5,180,519,0,True,True
15035-493,9,9,22,60,0,False,True
15065-5,28,5,149,952,0,True,True
15065-9,11,2,18,46,0,True,True
15065-13,4,2,7,15,0,False,True
15082-172,1978,2,7355,48776,0,True,True
15082-188,1864,3,4215,11575,0,True,True
15082-546,98,3,317,4825,0,True,True
15082-914,89,4,379,3710,0,True,True
15082-1024,37,2,74,136,0,True,True
15117-3,19,3,62,795,0,True,True
15117-9,16,3,66,1251,0,True,True
15117-12,8,3,17,333,0,True,True
15117-23,19,5,120,1358,0,True,True
15186-7,10,2,46,377,0,True,True
15220-155,248,3,448,16217,0,True,True
15259-95,152,2,177,645,0,True,True
15259-134,9,2,21,191,0,True,True
15259-136,7,4,24,107,0,True,True
15259-142,59,55,39,282,0,True,True
15259-220,12,2,41,279,0,True,True
15259-246,122,2,287,3422,0,True,True
15259-251,130,10,388,3320,0,True,True
15259-264,142,12,11,238,0,False,True
15288-3,14,2,10,69,0,False,True
15315-9,320,35,1133,12392,0,True,True
15315-10,161,2,760,7530,0,True,True
15315-26,23,2,99,409,0,True,True
15315-38,53,2,212,2319,0,True,True
15315-63,108,2,585,4537,0,True,True
15317-2,7,2,30,141,0,True,True
15317-3,4,2,18,74,0,False,True
15317-4,5,2,14,105,0,True,True
15317-5,6,3,47,174,0,True,True
15317-6,4,2,29,106,0,True,True
15317-7,2,2,9,29,0,True,True
15317-10,5,2,23,100,0,True,True
15317-11,8,2,35,159,0,True,True
15344-63,57,2,91,494,0,True,True
15344-65,71,2,111,964,0,True,True
15344-518,10,2,18,112,0,True,True
15344-519,62,9,88,4763,0,True,True
15344-523,12,2,29,151,0,True,True
15344-532,26,2,67,469,0,True,True
15344-590,63,44,109,399,0,True,True
15344-593,67,44,126,497,0,True,True
15375-8,13,4,75,193,0,True,True
15375-9,12,2,71,184,0,True,True
15375-10,11,2,38,97,0,True,True
15375-11,11,3,31,80,0,True,True
15400-9,28,21,90,695,0,True,True
15400-11,43,3,104,906,0,True,True
15407-1661,18,9,158,516,0,True,True
15473-22,31,10,165,850,0,True,True
15488-1,2,2,15,92,0,False,True
15488-2,2,2,8,17,0,False,True
15488-9,5,2,75,477,0,True,True
15488-12,4,2,20,104,0,False,True
15548-7,10,2,29,223,0,True,True
15548-23,57,3,89,489,0,True,True
15548-81,39,3,90,1694,0,True,True
15548-98,66,8,269,962,0,True,True
15548-101,16,2,41,266,0,True,True
15548-102,118,10,247,759,0,True,True
15548-287,57,3,365,2527,0,True,True
15550-18,3,2,12,47,0,False,True
15550-19,4,2,5,19,0,False,True
15569-14,104,2,531,7572,0,True,True
15581-5,3,3,3,6,0,False,True
15601-2,2,2,32,88,0,True,True
15601-3,3,2,8,29,0,False,True
15601-5,7,2,109,1298,0,True,True
15630-10,77,2,589,13633,0,True,True
15630-24,2,2,5,36,0,True,True
15630-27,7,2,25,227,0,True,True
15630-86,32,2,111,3765,0,True,True
15630-87,32,3,177,4283,0,True,True
15630-88,46,5,242,4447,0,True,True
15630-92,255,255,3,41,0,True,True
15630-96,121,5,387,9369,0,True,True
15650-14,17,6,51,381,0,True,True
15682-61,215,2,1710,28083,0,True,True
15682-122,16,2,162,1256,0,True,True
15682-132,118,2,710,16968,0,True,True
15682-171,31,2,136,865,0,True,True
15682-208,76,2,505,6736,0,True,True
15682-220,113,8,929,13178,0,True,True
15682-230,51,3,397,5239,0,True,True
15682-243,51,2,349,4473,0,True,True
15682-259,55,2,158,5453,0,True,True
15682-272,27,2,120,1084,0,True,True
15682-296,21,18,36,1067,0,True,True
15682-299,95,10,692,10157,0,True,True
15682-301,53,21,95,483,0,True,True
15682-302,47,2,263,2661,0,True,True
15682-306,36,2,267,5167,0,True,True
15682-332,25,2,146,2804,0,True,True
15682-345,102,3,1084,8618,0,True,True
15682-346,100,2,1001,8233,0,True,True
15682-368,15,2,84,1801,0,True,True
15682-400,22,6,28,5141,0,True,True
15682-403,23,2,35,5213,0,True,True
15682-405,69,8,268,9311,0,True,True
15682-410,29,6,105,797,0,True,True
15682-419,34,2,132,1933,0,True,True
15682-421,35,3,135,1947,0,True,True
15682-436,39,4,188,2216,0,True,True
15682-447,53,7,393,3717,0,True,True
15682-451,90,12,578,8631,0,True,True
15682-462,44,5,125,5929,0,True,True
15682-468,2,2,2,4,0,False,True
15682-474,27,5,148,1109,0,True,True
15682-527,56,3,408,1632,0,True,True
15682-529,12,2,28,392,0,True,True
15682-538,31,2,155,1793,0,True,True
15682-569,6,2,22,120,0,True,True
15682-578,25,2,111,1119,0,True,True
15682-603,22,2,102,879,0,True,True
15682-616,17,2,88,799,0,True,True
15682-640,15,4,44,307,0,True,True
15682-663,8,3,12,23,0,True,True
15682-664,26,2,91,1119,0,True,True
15682-905,13,2,54,787,0,True,True
15682-909,112,2,187,415,0,True,True
15682-911,109,2,182,384,0,True,True
15682-925,61,2,429,4215,0,True,True
15682-930,37,3,124,784,0,True,True
15682-934,25,2,78,468,0,True,True
15682-953,6,2,20,866,0,True,True
15682-975,19,2,56,728,0,True,True
15682-976,28,3,94,987,0,True,True
15682-1088,80,2,574,7637,0,True,True
