repo-idx,merge-idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,repository
7457,26,refs/heads/main,d3dab0d22cae3028dd4c73a89a5f8bca1fd21a6d,e12087656c9664032beeecaca312373b695124d4,30194f2eaa18fccaad1d02c16af0260d99d033bb,,True,True,True,576.0,1464,34135.0,9,True,576,Tests_passed,dfab7d5fd1766af2a6128305822bde5cc778c3475240d4a6bdc1f69783aa6a5e,True,Tests_passed,2b3fde7f6d52efae7562691c4d21ee04dc7d87da79631634dc5d423359103397,True,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,a960b7c19fc3a8922ef39b457219741b20c57ecd41837f626aff828d1af5923a,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,a960b7c19fc3a8922ef39b457219741b20c57ecd41837f626aff828d1af5923a,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,20e2372dfa44c5121340ac53bc1764c9d3dae1be8d6d7a4bffa27219110cf4ec,Tests_failed,711923991381579b5f4ca06223959b97e57834ffbbef293a677763f2127dafca,Tests_failed,9811fbfc344ae7648226ff0969426a35beae729a0dced44604b1abd7c8799dc1,Merge_failed,6121efd49ebd0c9c0544cc3d2ff145e9ec9ef6e67caf1a73d7a38b323dccd0e0,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,6b6d5f0af1dd8abb6c54ea84f1a884ceb08045a18d78785362e3a85fddb38c17,Merge_failed,f6c2836bf766cf1eba1edac76283704a0d2a0b0f94b7a56ba7e278f1f0ddb012,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,Merge_failed,e523e384c2bb4ab336e98698fd624768b3cf8d128ca50ebd6ac777abccae4777,joel-costigliola/assertj-core
7457,34,refs/heads/main,d7469cb5dabe8820a797fbb1fb8f7358aa120ff9,bcfe3bb6d0701f75a57fe9a0c4f1f7183332975d,e3fa222dd0d668d6b7e1b99ea027547b760b952f,,True,True,True,495.0,2444,34905.0,10,True,495,Tests_passed,fe7f820e1c9fbe3a80bdc5d32c2b9e5b6e068642acdeb9777e098f3b0ce3e824,True,Tests_passed,ae45de2c2c7454a0ea2d20a0d055dc1ddc26aa84e142e6fa4387bbb29843ecdf,True,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,a541e8f5b8491e99188ec369f08d687c4bce87e844e7cf585b051c514c1bdd21,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,a541e8f5b8491e99188ec369f08d687c4bce87e844e7cf585b051c514c1bdd21,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,d5f8a57cd633c1750fef264923bad99a5efa0c21cecc4322b6530842ba41710b,Merge_failed,da031505d78f41f12a3e7ba55a674bae4a244549b7fbcb9188fbd3f7a156695c,Tests_failed,30926b31dd6c3ea0ddf6f08bbc62bdb40a9887022bd0fba1b4fe92f029118eab,Tests_failed,672dd11726540e1cdba0ac61be084eb565b627d32bb471d07857f9817dd877fa,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,a541e8f5b8491e99188ec369f08d687c4bce87e844e7cf585b051c514c1bdd21,Tests_failed,59289c262347bd9327d34a68d29123c198ea00fd6fb032c7c5420c392edd7975,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,Merge_failed,1cf31958bf5006cc3bccd96be3de564a22eeac64ebe9434be1ae1f2a3150088c,joel-costigliola/assertj-core
7457,52,refs/heads/main,01799c8c9011d8695ba0a97ff7b659e5ce879d11,5f77a95ba5277ac3648f805f96d4692edd6ac9f3,9bf86bc554b5cf3bd9ff5f541fbee4adf2a811cf,,True,True,True,415.0,1159,31277.0,10,True,420,Tests_passed,32455f4c599a798753c1eefb3c0e1720ae98d051ea16b5b61b2d759cd672c1fc,True,Tests_passed,a79bef6baf9c3bc084de56d80c1bf0b5835a1d9983e635878e0792174aaa0cbb,True,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,35ee3cc70114b61272bab77af201bf694d47b9d8911c95454f38f9d2a47ab179,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,35ee3cc70114b61272bab77af201bf694d47b9d8911c95454f38f9d2a47ab179,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Merge_failed,d6255fd2cf7a2918146a697bdc2b891589bc58d472e904fed9f90d3960905ef0,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_failed,5965f9e98f97f528237051135b3681518a4707330ce837e8588f14f7db43e4ad,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,35ee3cc70114b61272bab77af201bf694d47b9d8911c95454f38f9d2a47ab179,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,Tests_passed,e6a1116b34b3af768ba695428b4ccd49715bacfea5cd2c44dc30a9146f3add00,joel-costigliola/assertj-core
7457,65,refs/heads/main,df351133a998388a13ecf8fe6e43916eaa9f13cb,62ed2b031d1954f9bc46052e8cd26970c715ee6d,0988c941582dc4c702e4ab64eef564e22eb585c6,,True,True,True,406.0,1314,31754.0,16,True,417,Tests_passed,3d6198102e867d3108d7b5cca52b3b752c0081eafe4899f5c5a2727887c99751,True,Tests_passed,6dade82fcaad8b9c662b3d151e59cc53e7921b037e7668b6f0c99354ad0ee8be,True,Merge_failed,bbd920423fc9d2f9b88ac862bf8191f4b26d377ca40f2b8fddf6840c11305833,Merge_failed,f6f28f33c0a924dcb205184fd918f6b848f21371bf90733afff16a92aa530c90,Merge_failed,bbd920423fc9d2f9b88ac862bf8191f4b26d377ca40f2b8fddf6840c11305833,Merge_failed,3b67c115c96d6c431ff9d4b919325a635c9ea7fb07ad85093b68d11763715f50,Merge_failed,8c2624b0ea9755d678de0a768184d994247466692591ba41c7f3b2eb8013ef32,Merge_failed,8c2624b0ea9755d678de0a768184d994247466692591ba41c7f3b2eb8013ef32,Merge_failed,8c2624b0ea9755d678de0a768184d994247466692591ba41c7f3b2eb8013ef32,Merge_failed,ab5da0e5f90ff852a91361a9ab7615a3dc333cd84794829b8e89d3406aa08a13,Merge_failed,b2df4f457215f61f96a269399d3d6a0fbd7709b46986d90435344447140daca1,Tests_passed,8b14d4e754ffd96b3d3036e323dd71b6008dbcb62fec3e6e9fd9098e0001d934,Tests_failed,91717ff87f113590e3d0c42dacb074e9b65c422f02f593a4e05789cfaa8d4f9d,Tests_failed,1b7e2774da4ea4f9a50c6f7db970955243ecd5b8bb9e35ee1491b25cafbfbe42,Tests_passed,b2a633d9f07685782ec47d20804cd16d8fc65e592f5c121f18394ca05d512993,Merge_failed,bf99e97a36cc714a933f54b77586136fdfd3db022d91a23726e8a8ec1e8ab09a,Merge_failed,2048a319c558c70a3ae48f6fc86ba59564bfc57dbf4af147f83ea3e88a0a33dc,Merge_failed,b68a7473314ea68d23c1f9600afbcc691318ae0b20617e4c1e3633e95c175bad,joel-costigliola/assertj-core
7457,86,refs/heads/main,1b4ad829f36d56eed943c096b96e2f31d632570c,cfee7bf36d7551cf14b24f94a29a7183256799db,7abc95058a34db8f8bcc16d2b2cb9e4af3de1d36,,True,True,True,329.0,990,24814.0,2,True,330,Tests_passed,b10d7f16daecad4274e90974270b36ac7953298d1f98be9ba546633fc4a50a6f,True,Tests_passed,db1f5ded75f1656650863f3406b727573a7a92c4061033af96459f2738992f21,True,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,ad63bd1882446f0eab13d0ed93b2d6c4e20424ed2d62846e34c2b4178323ce0e,Merge_failed,01ac88487d2f18e324e8759eb7d0dae9691a6723147e47fe449282dff00451f2,Tests_failed,360fb54a4fdbe61b702bc6e7bb33832445fc69497783c0f6758449e96ca2a261,Merge_failed,6d308f06da321b4d4328a9eee07f57f06632e974c18ef5a308f86fc59c5cbf47,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Tests_failed,3992ee88b0014aaa20fd7187e2454aea1099aa0d929d75db462791a6ce8c103f,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,joel-costigliola/assertj-core
7457,101,refs/heads/main,b1c7f264042ac6ba15f745f94ef8ada7e50797f3,c0c161daf4105be32b607d7dd3d32efa947aa2c7,2192db864e549ba884fcce6d806a7cac77bac4af,,True,True,True,40.0,213,2160.0,3,True,40,Tests_passed,9f60f8e45c432da04adba1ce9bd4565dcb1b488ad165861a094fd476f69b691e,True,Tests_passed,10325a589aeb99d11bf649a4dcd28584a4ae499e8323d243f3d2a1532a68eeea,True,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,eaf55d5aec4ba26576498aba4f63ca366fcaf2df8f2708e9ea9ec83de1af2e66,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,eaf55d5aec4ba26576498aba4f63ca366fcaf2df8f2708e9ea9ec83de1af2e66,Merge_failed,492a2fed8ee6432b38aba9592951ea7148609253ff7689a397630544d275a538,Merge_failed,492a2fed8ee6432b38aba9592951ea7148609253ff7689a397630544d275a538,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,b0fecfc9013e3ce4d84fa2874cee1b7536f37bb0d2379627064106aa37f614d6,Merge_failed,bb15cb8166144e46f9db865382c8d48576ae0c4bb0c89c3fd77ebf9f8cf3f435,Tests_failed,e753194500cb905d15eb600a5785eeba0998aed05d0e9c76c8c707cee248cbb7,Tests_failed,0808c6be611ec8c2c44b9544c02470d09c10288df62bb19d1d416e628617dab7,Merge_failed,f4f2167d4fecaa5a1ca51a1d4fdb29291caf7c3babced9fd0845430025ea80f2,Merge_failed,e29093b0dcd89b8282c37274aa66f670eebd3fa6f5dae45211c50b2d8eaf48c8,Merge_failed,c080be9a3225e74a02b068441e36c7a82556a45c406f60a4ad67afbf5e7ae4a9,Merge_failed,f4f2167d4fecaa5a1ca51a1d4fdb29291caf7c3babced9fd0845430025ea80f2,Merge_failed,c080be9a3225e74a02b068441e36c7a82556a45c406f60a4ad67afbf5e7ae4a9,joel-costigliola/assertj-core
7596,166,refs/heads/main,d96120f327107feb1ebb15e7c090dc38eeff72ca,3b842b6876b74657fde92040382cc2d57cbe5246,6ae884b877b8d9145b29498120c0377447a82a00,,True,False,True,2.0,4,18.0,2,True,2,Tests_passed,007a76d1bc7c92173b3cad2df315147f38972d0ff88523329369e32c867bcf5e,True,Tests_passed,9e8f9585214a431963017ac4b170c8f843f3069a916130663caaf215eaf1d577,True,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,4917288a565b8d19f9b98741b29386d5ec3ce1d49318674d9f319817884a566e,Merge_failed,b173295df4e4e8e753752cc73d78167013236ac46ef7c5b41ab7fefef9770707,Merge_failed,99b04a3b1c4580371651116501ee3e0992280fe584f14a947e49bd98b79fdfb8,Tests_failed,d887d1d216661ef3bdec2cb1d59cd6f7ed6a10461cb97b59e46a17c0247229b0,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Tests_failed,ee48aa0a0b019306b603d2a0735e7c3b85fb1121e525da8117d60975baf6270b,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,Merge_failed,cfba203b3b1b18182903569587b7e95a598d56f25bfb1a09c0a52ae5b1306d96,jooq/jooq
7850,438,refs/remotes/origin/pull/1286,feec1bef88c9ed38561c6e5241bfec8f698bb8df,e96a5a592580d34c23c9bb3009dbb9c6b4c4d9da,2bf3509dfe58fcf768a5f3b624284df8cdb61e5c,,True,True,True,17.0,49,245.0,2,True,17,Tests_passed,702d73d2189a2e3a2e31630560a052ada80d6721fd4a225842e848f21e32a420,True,Tests_passed,e36dfc48e175b4c56bdca6b9f6f015174095e361b301d39d8e0e13ee2241876e,True,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,83d2faedc8a113b9cf1e874d9278baef97548913598bddb116f45c8fd732da32,Merge_failed,7715dbd531208fbd0be6e3d8bcf0ede8403e34d7ae7370341e4917eb4876adea,Merge_failed,4095eb487fb4863a942a0982e57dc9ce0a0c6bf08637214fabcb05e2fd89aec4,Tests_failed,cc48a6bf03b8075aec92fcf8b541b3bf8e94f7df83be7a182558922f46ac6a4a,Merge_failed,dfa47b25b3892e79d91e7abefbf089f6b27e8ce95950d4ecbb91517cda0afe92,Tests_passed,4676cc38a00d86f09428d232596529992c91dd77ce0cde4647e21b987ba035bc,Tests_passed,4676cc38a00d86f09428d232596529992c91dd77ce0cde4647e21b987ba035bc,Merge_failed,8f505dab640995c2719193f6216690bdcd3a43a2f6706f7b3ef6eb9eb5c0959a,Tests_passed,4676cc38a00d86f09428d232596529992c91dd77ce0cde4647e21b987ba035bc,Merge_failed,8f505dab640995c2719193f6216690bdcd3a43a2f6706f7b3ef6eb9eb5c0959a,junit-team/junit4
7919,57,refs/heads/master,ff932e9838a9961f4084a51323092559e1a1ad25,af01cca9224371012f9240c756a6a8ecbf606074,3fb794ee9131b9e6d6f0c24e408b05e53025aa79,,True,True,True,11.0,35,236.0,3,True,11,Tests_passed,40f183e144f7675839baeff496a088ec2399355e151996b5b0b5ffb9c3417d58,True,Tests_passed,489bd2e017dd2dcca02c17f59763f59df40a9f890ba1010d71bf3ee76c0132c7,True,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,543faa2f8087a2825272faafb9dbb8825726a3f9b52d22ac58b89b76f5a59d22,Tests_failed,7308313919df361e3450c149e9d0e7dda29b369f956a03d7f1f4f3b3fc3eb7a0,Tests_failed,4863d6870831f62ee955f6a0e88cd67ccb2693a8ad19b2737c9e0f2a87b22ebb,Tests_failed,4d839b947d654417fd75e8d033c7b5dd609ae70507b9c6ed4b9814d8d430429f,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Tests_failed,7308313919df361e3450c149e9d0e7dda29b369f956a03d7f1f4f3b3fc3eb7a0,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,Merge_failed,ee221e79220576a44552109672702ca6f14aea24c58b7d71cdc2b10a9b098019,jwtk/jjwt
7919,83,refs/heads/master,257bddc3e2fc97083b85b8808fe3c06c8da4763e,19f6fcaa51d9f64cfb20c136b002f7ef51c2b0a4,e7dc7a74d0a51cf9257f0a66790330c0f8b4d6ce,,True,True,True,31.0,78,1781.0,3,True,35,Tests_passed,b67a54dc74e4f9665c234cd402616c272ace1d282730452c9752c937a74bb6e9,True,Tests_passed,4c802265ec94863e1f6bf325d7afd3a7210c252897cefd3fdb65c7f5382b2394,True,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,91d878a6c68262cd686d86f423bc0350ec83319252eeae2c4b76ae0a9393b7bf,Merge_failed,c26c47bccb0a64dfce2802b2e0cef1a7f30f75cdcc5434500fc8bea01b6be915,Merge_failed,ab994960563fd3818e13206786bfc81695aca2b09e063677496bd58205cae070,Tests_failed,c86c98b2a087a3837266b9bf629bb92db8f32587a1fa5d8c4aa1160e2bb12f08,Tests_failed,3776ec2e9948cb17a55aed5c3194f4903f8b3ff889741f22194c2d37957832ea,Merge_failed,e9edd16b75b65d69d3737b0765beb2e89d544724c5d41d441766635fa764779d,Merge_failed,e9edd16b75b65d69d3737b0765beb2e89d544724c5d41d441766635fa764779d,Merge_failed,028cd5fcc54ae584529e8292a7699f41d5ffed6d765fabaa53edb2fdca0b9c10,Merge_failed,e9edd16b75b65d69d3737b0765beb2e89d544724c5d41d441766635fa764779d,Merge_failed,e9edd16b75b65d69d3737b0765beb2e89d544724c5d41d441766635fa764779d,jwtk/jjwt
8842,64,refs/remotes/origin/pull/199,2f0370a80ca28b3c7ae6ff49d2df49762f99a2ab,bf9b7f0c7cec5ce403bf08f05d541645e6b34130,a276acf0e5c77d23a692136b854115eb61a116e5,,True,True,True,34.0,89,3176.0,2,True,34,Tests_passed,93298955de784a231afcec87bad1c12ec2e7c6ad18513f4982164d2495b4171d,True,Tests_passed,0945c88d37ef6439673996d5f0fb8a99490ce25bcdd41cbd458f94520daaa273,True,Merge_failed,b1df191163572aa5d4aa8eb79d861fa82822a62818f436f60aebc3ed91aac98e,Merge_failed,38478bf23ee25409ea7839203734413d68a2600c9d3aef9ab5144ade065e91c1,Merge_failed,b1df191163572aa5d4aa8eb79d861fa82822a62818f436f60aebc3ed91aac98e,Merge_failed,38478bf23ee25409ea7839203734413d68a2600c9d3aef9ab5144ade065e91c1,Merge_failed,b1df191163572aa5d4aa8eb79d861fa82822a62818f436f60aebc3ed91aac98e,Merge_failed,b1df191163572aa5d4aa8eb79d861fa82822a62818f436f60aebc3ed91aac98e,Merge_failed,b1df191163572aa5d4aa8eb79d861fa82822a62818f436f60aebc3ed91aac98e,Merge_failed,a0f96248af9a66dcdf21f3fc3a6f7acbad31dcfcbf1e49e909afe42d90718a90,Merge_failed,cf39cfcc8f1c9d6db1913c8220acc2b658df287411b427130c506c5ebe06c9f8,Tests_passed,1ebc3a74d7a07d5ab86d7691486e714873b76e79c6c41eaef03e97ba25cad040,Tests_failed,b2518a1af05242bb1e273519d62bb0e8c7dcd4f59821c7d42dc68f66e7156692,Tests_passed,5841a79487429248fef881d185266c69f6dc6b7fd8fc693147498584dedff3d0,Tests_failed,16598ac458f26a4d8073a805482b68e989314436f4a50307e3e661a93d8dddbb,Merge_failed,a45c0de3b4f4d7f82bee9da249ce6ea10a2badec2efc955f2975fc51b5bbd6f4,Merge_failed,160dd81a411748bce2876d6dcc40d5c34d8ae1bf919c61bb161256cbb197475e,Merge_failed,160dd81a411748bce2876d6dcc40d5c34d8ae1bf919c61bb161256cbb197475e,liyiorg/weixin-popular
8906,82,refs/heads/main,614d4a54d87a4206da47e0e49f54e757a08c6133,49e69f2f93100d08b0bf660d7b4a83b5ed21c04c,a3980403a9269b5fdcfd0381d96034bb154fa850,,True,True,True,67.0,448,1682.0,4,True,67,Tests_passed,6ebc18076ac5d1ddd7413d28927039d41028d7e67dcb20ad6154b28e6eb031cf,True,Tests_passed,e2b045c2dddd363edb69c657eac211143b67ba4e50b1bedd041bed80bf5baa2e,True,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,Merge_failed,d5e5f77448ee956d03816880616bd9722329efdf2e2a579adbb92c9928228f10,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,Merge_failed,d5e5f77448ee956d03816880616bd9722329efdf2e2a579adbb92c9928228f10,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,Merge_failed,3934b3837e51284165350e0fa1749c379d7718136a4efee04563ee1f551d9f58,Merge_failed,93ed5ed4fee96add0199202b8072cab4f2e5063be588bc11f29728ac17e266b4,Merge_failed,76b8e4dba5fbf736dc49db924ce92f616f5020ba998da0c096d279b2c28735a8,Merge_failed,76b8e4dba5fbf736dc49db924ce92f616f5020ba998da0c096d279b2c28735a8,Tests_failed,4375c3be26a4c5f438911c86a69b95c331686595c911c1965d339b763158b9c9,Tests_failed,3059df88453080a68e6fe71345b694e448704fe22ba85914dc26fd5a544bff30,Tests_failed,77662d19ec487b1dc1cbe1fb40115d5fd3a767c8a1d70180119c27c8c9a51bef,Tests_failed,4375c3be26a4c5f438911c86a69b95c331686595c911c1965d339b763158b9c9,Merge_failed,9de9f919e8c707cf534b01336668b7c6b084cbfd7cd1c53707c0994ba800ac5c,logstash/logstash-logback-encoder
8906,162,refs/heads/main,24748ac965f759c160f6d1e172a1d6341590bffa,498fa445931dabe051ed84326cb97dd978923fec,8ca35ecfbc361376cd23efad5bcc7348b818c469,,True,True,True,7.0,77,832.0,2,True,7,Tests_passed,928274c8f38a4c931bdd7ec6dfa541ddb6551952215ad46262a40a1e97d546bd,True,Tests_passed,2c87295b7723ad652c368a21efd1bb6f5f57f233c26fa123809afcd0480c8a90,True,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Tests_failed,c5c6db3cbc6c2f395ea6541df3a7a226ef69135e7370cd2897f61360a9bfcbd0,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Tests_failed,baa4e9017be5ebd8fa1fd99f66c820e342a3dd05fd519f84a5fb035265996268,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Merge_failed,ef1830da695d706594bbb1d8ab1354b1766e3818b728b43b0f6ecf66711134c8,Tests_failed,b34f0867262eecd92b64a22ffbe3ce24c70fff5e7b72d77bd8770440da720ed8,Tests_failed,88863756e6a3203a32ce86760b9851a9b03d5bf136075636cf867ce131ae4581,Tests_failed,8c21bdd7fb759d6b123bc15bb16f3963a467581bc100efa8dabc382753b9ee31,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Tests_failed,c5c6db3cbc6c2f395ea6541df3a7a226ef69135e7370cd2897f61360a9bfcbd0,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,Merge_failed,4049950047418ac9102866aec94b08364f375f50f2c7d5a4ce68e8652ee8c9b5,logstash/logstash-logback-encoder
