idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
369,refs/heads/master,3eef74da0ac524b9505902d7d95e170829ec586e,757c347b272e3fe0efbe4e5b228107bb3553aca1,368e3f99ff85f995450579546a09aa2d53adfea4,,False,False,True,6,54.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/757c347b272e3fe0efbe4e5b228107bb3553aca1_368e3f99ff85f995450579546a09aa2d53adfea4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/757c347b272e3fe0efbe4e5b228107bb3553aca1_368e3f99ff85f995450579546a09aa2d53adfea4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/757c347b272e3fe0efbe4e5b228107bb3553aca1_368e3f99ff85f995450579546a09aa2d53adfea4_left_right.log'}",,,,,,False
371,refs/heads/master,9893ee50a98802c4049e654e4bf0d8f8a453313e,cad97dcc656862411cae075890539a5b346b675a,5f4ed43cd9986f5178d615a31c1af0e84dde2c64,,True,True,True,223,662.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/cad97dcc656862411cae075890539a5b346b675a_5f4ed43cd9986f5178d615a31c1af0e84dde2c64_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/cad97dcc656862411cae075890539a5b346b675a_5f4ed43cd9986f5178d615a31c1af0e84dde2c64_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/cad97dcc656862411cae075890539a5b346b675a_5f4ed43cd9986f5178d615a31c1af0e84dde2c64_left_right.log'}",Tests_failed,3c313f60c00ef012f33950fbe979aff8bc7089455664423e183389c5fed1c852,False,Tests_failed,ed5986538a9b378ceb1a48f4ec48429c36f06560f2c0db64e364f95f93b76936,False
372,refs/heads/master,0341a752ff9a403faae2758a96317f54aef8bc85,272e8720b2b0814c9999067f680f0d4ae7b1f092,dfbbf50feac1237d3f6edd28cea0021a50538bde,,False,True,True,6,25.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/272e8720b2b0814c9999067f680f0d4ae7b1f092_dfbbf50feac1237d3f6edd28cea0021a50538bde_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/272e8720b2b0814c9999067f680f0d4ae7b1f092_dfbbf50feac1237d3f6edd28cea0021a50538bde_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/272e8720b2b0814c9999067f680f0d4ae7b1f092_dfbbf50feac1237d3f6edd28cea0021a50538bde_left_right.log'}",,,,,,False
373,refs/heads/master,3c8ce7a109b00007c4c763fee007759691a53505,25bbbd9522bd7a162e7845f44317befcda1028a2,a0e0b315f5dfa3392a3b1a8b2a934be36f351bb5,,False,True,True,46,1391.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/25bbbd9522bd7a162e7845f44317befcda1028a2_a0e0b315f5dfa3392a3b1a8b2a934be36f351bb5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/25bbbd9522bd7a162e7845f44317befcda1028a2_a0e0b315f5dfa3392a3b1a8b2a934be36f351bb5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/25bbbd9522bd7a162e7845f44317befcda1028a2_a0e0b315f5dfa3392a3b1a8b2a934be36f351bb5_left_right.log'}",,,,,,False
374,refs/heads/master,25bbbd9522bd7a162e7845f44317befcda1028a2,a7975b6705806e9d4c91a3bfc0152ce1d4ca4008,c338a35ecb21a4ebf960fa98d9ad60e3607dfdcf,,False,True,True,44,1324.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a7975b6705806e9d4c91a3bfc0152ce1d4ca4008_c338a35ecb21a4ebf960fa98d9ad60e3607dfdcf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a7975b6705806e9d4c91a3bfc0152ce1d4ca4008_c338a35ecb21a4ebf960fa98d9ad60e3607dfdcf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a7975b6705806e9d4c91a3bfc0152ce1d4ca4008_c338a35ecb21a4ebf960fa98d9ad60e3607dfdcf_left_right.log'}",,,,,,False
375,refs/heads/master,a7975b6705806e9d4c91a3bfc0152ce1d4ca4008,f81c8fb02aeeddaba34b996333ecc974de6abcc9,bfc80fe2938f57bd2237747e10dd22b62589428c,,False,True,True,45,1387.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/f81c8fb02aeeddaba34b996333ecc974de6abcc9_bfc80fe2938f57bd2237747e10dd22b62589428c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/f81c8fb02aeeddaba34b996333ecc974de6abcc9_bfc80fe2938f57bd2237747e10dd22b62589428c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/f81c8fb02aeeddaba34b996333ecc974de6abcc9_bfc80fe2938f57bd2237747e10dd22b62589428c_left_right.log'}",,,,,,False
376,refs/heads/master,dfbbf50feac1237d3f6edd28cea0021a50538bde,dcdb7cbbff46a6f38c84d12405f3d797fb944f9d,8fea0932f711220ce444e5d69fe234a5dbc26e85,,False,False,True,4,19.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/dcdb7cbbff46a6f38c84d12405f3d797fb944f9d_8fea0932f711220ce444e5d69fe234a5dbc26e85_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/dcdb7cbbff46a6f38c84d12405f3d797fb944f9d_8fea0932f711220ce444e5d69fe234a5dbc26e85_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/dcdb7cbbff46a6f38c84d12405f3d797fb944f9d_8fea0932f711220ce444e5d69fe234a5dbc26e85_left_right.log'}",,,,,,False
377,refs/heads/master,de04e5deaeaea49d519ea82ba2f68fb5eddaec84,782057e861d4136a5e33447e6d0a958f0f6bec76,bfc80fe2938f57bd2237747e10dd22b62589428c,,False,True,True,264,6117.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/782057e861d4136a5e33447e6d0a958f0f6bec76_bfc80fe2938f57bd2237747e10dd22b62589428c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/782057e861d4136a5e33447e6d0a958f0f6bec76_bfc80fe2938f57bd2237747e10dd22b62589428c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/782057e861d4136a5e33447e6d0a958f0f6bec76_bfc80fe2938f57bd2237747e10dd22b62589428c_left_right.log'}",,,,,,False
380,refs/heads/master,1cc2ca5d85629e447cfa589d6ea4ce24340e0bfd,5875c418ec3aec9485cf43f067221382642a0af7,d929bed58ec23d0205f00e95a5b3065ef91a5729,,True,True,True,50,1843.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/5875c418ec3aec9485cf43f067221382642a0af7_d929bed58ec23d0205f00e95a5b3065ef91a5729_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/5875c418ec3aec9485cf43f067221382642a0af7_d929bed58ec23d0205f00e95a5b3065ef91a5729_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/5875c418ec3aec9485cf43f067221382642a0af7_d929bed58ec23d0205f00e95a5b3065ef91a5729_left_right.log'}",Tests_failed,f85b4a69dbe4664d6ccffb086b8f5dccfbf061cfbf494eb54291a69f5a1d51db,False,Tests_failed,059fdb9c4112a95192791bfa42c7bb3d325697529e0497e16c78d1b7eb8911a3,False
381,refs/heads/master,5875c418ec3aec9485cf43f067221382642a0af7,6eac0762c713f52c75eff55c890d762cbf0d8310,e3b54573b9f29b041bd5818b880f04f6dcf470ed,,True,True,True,388,8202.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/6eac0762c713f52c75eff55c890d762cbf0d8310_e3b54573b9f29b041bd5818b880f04f6dcf470ed_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/6eac0762c713f52c75eff55c890d762cbf0d8310_e3b54573b9f29b041bd5818b880f04f6dcf470ed_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/6eac0762c713f52c75eff55c890d762cbf0d8310_e3b54573b9f29b041bd5818b880f04f6dcf470ed_left_right.log'}",Tests_failed,bfc5316d81289eed6362aedfe6d477c9341f98371a8bb10f102f052bf69dfbe6,False,Tests_failed,31e3d0f069876186d0bf3f5137673cdb5240b4a830fe04fce7e4811faa46a672,False
382,refs/heads/master,6eac0762c713f52c75eff55c890d762cbf0d8310,375f4c93fd3827c6621439a0aafcd88af49fbfe5,104fe9addf508bc680a659d9ea521d0e870f34d1,,False,True,True,34,787.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/375f4c93fd3827c6621439a0aafcd88af49fbfe5_104fe9addf508bc680a659d9ea521d0e870f34d1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/375f4c93fd3827c6621439a0aafcd88af49fbfe5_104fe9addf508bc680a659d9ea521d0e870f34d1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/375f4c93fd3827c6621439a0aafcd88af49fbfe5_104fe9addf508bc680a659d9ea521d0e870f34d1_left_right.log'}",,,,,,False
384,refs/heads/master,375f4c93fd3827c6621439a0aafcd88af49fbfe5,e75e243ae49aef5e13378d66d07f5a14ce055aad,80a15fafe28aa4950f7b01bace08ae322558ad4c,,False,True,True,69,2096.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/e75e243ae49aef5e13378d66d07f5a14ce055aad_80a15fafe28aa4950f7b01bace08ae322558ad4c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/e75e243ae49aef5e13378d66d07f5a14ce055aad_80a15fafe28aa4950f7b01bace08ae322558ad4c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/e75e243ae49aef5e13378d66d07f5a14ce055aad_80a15fafe28aa4950f7b01bace08ae322558ad4c_left_right.log'}",,,,,,False
387,refs/heads/master,c90f85cc16f6a249d8e95cc8d2c68e879ee1f811,b4e073bee53f6a9dc4a3690878b3645fb4fab5e3,db0f7786e50764082f269c1ba86972ac670301cc,,False,False,True,11,91.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/b4e073bee53f6a9dc4a3690878b3645fb4fab5e3_db0f7786e50764082f269c1ba86972ac670301cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/b4e073bee53f6a9dc4a3690878b3645fb4fab5e3_db0f7786e50764082f269c1ba86972ac670301cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/b4e073bee53f6a9dc4a3690878b3645fb4fab5e3_db0f7786e50764082f269c1ba86972ac670301cc_left_right.log'}",,,,,,False
389,refs/heads/master,8fea0932f711220ce444e5d69fe234a5dbc26e85,3c8fbd885267052cda35e651f151d6cb0109fa91,34d1618584214f8ebe323678432b66c26d3e0f23,two initial commits,False,True,True,2734,45396.0,False,,,,,,,False
391,refs/heads/master,301766b38e45992483c0245026b265cc1719cd4d,3b0fd2ec108c0e0f459ff2bd69f15aad8d01ba2a,c7947f57cda0ef2a8c7d4b0050a57c4b143c507f,,False,True,True,51,1540.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/3b0fd2ec108c0e0f459ff2bd69f15aad8d01ba2a_c7947f57cda0ef2a8c7d4b0050a57c4b143c507f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/3b0fd2ec108c0e0f459ff2bd69f15aad8d01ba2a_c7947f57cda0ef2a8c7d4b0050a57c4b143c507f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/3b0fd2ec108c0e0f459ff2bd69f15aad8d01ba2a_c7947f57cda0ef2a8c7d4b0050a57c4b143c507f_left_right.log'}",,,,,,False
392,refs/heads/master,3b0fd2ec108c0e0f459ff2bd69f15aad8d01ba2a,3e10eaf5028e878a87717b759bc689aace021653,473ed1d4bc17cb04c86492d03ff4b24c920b4789,,False,True,True,11,488.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/3e10eaf5028e878a87717b759bc689aace021653_473ed1d4bc17cb04c86492d03ff4b24c920b4789_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/3e10eaf5028e878a87717b759bc689aace021653_473ed1d4bc17cb04c86492d03ff4b24c920b4789_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/3e10eaf5028e878a87717b759bc689aace021653_473ed1d4bc17cb04c86492d03ff4b24c920b4789_left_right.log'}",,,,,,False
394,refs/heads/master,9587398913a817d940520a38125deed554f49b62,212f3b94871fb62994635f1915b2d8a7419cb042,bc1c8fae68561a415df83867c7ab53a32230161e,,True,True,True,110,3019.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/212f3b94871fb62994635f1915b2d8a7419cb042_bc1c8fae68561a415df83867c7ab53a32230161e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/212f3b94871fb62994635f1915b2d8a7419cb042_bc1c8fae68561a415df83867c7ab53a32230161e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/212f3b94871fb62994635f1915b2d8a7419cb042_bc1c8fae68561a415df83867c7ab53a32230161e_left_right.log'}",Tests_failed,d11afe93f5d4c07ce2717585473a0a3f43668823ac6ca854eb3d43412f422aaf,False,Tests_failed,a06fc94930bd90d01d4be1991c975d1aef957c9dc845cdd91a5479c3e493e515,False
395,refs/heads/master,bc1c8fae68561a415df83867c7ab53a32230161e,9e0d7ea7253477701f589ed334e2a5b4f96dbf4c,e2e78617710424f39392783ab30a13041b22921a,,False,True,True,55,2118.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/9e0d7ea7253477701f589ed334e2a5b4f96dbf4c_e2e78617710424f39392783ab30a13041b22921a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/9e0d7ea7253477701f589ed334e2a5b4f96dbf4c_e2e78617710424f39392783ab30a13041b22921a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/9e0d7ea7253477701f589ed334e2a5b4f96dbf4c_e2e78617710424f39392783ab30a13041b22921a_left_right.log'}",,,,,,False
397,refs/heads/master,b47766c9afc95607455bab0cd84d97094e7f7035,c3bd8ac508b9807343302ba000e9eca1dc595acd,0b4b704bd4b2fb2db3ca1ca6d5560aec97d51c03,,False,True,True,25,1156.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/c3bd8ac508b9807343302ba000e9eca1dc595acd_0b4b704bd4b2fb2db3ca1ca6d5560aec97d51c03_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/c3bd8ac508b9807343302ba000e9eca1dc595acd_0b4b704bd4b2fb2db3ca1ca6d5560aec97d51c03_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/c3bd8ac508b9807343302ba000e9eca1dc595acd_0b4b704bd4b2fb2db3ca1ca6d5560aec97d51c03_left_right.log'}",,,,,,False
398,refs/heads/master,c3bd8ac508b9807343302ba000e9eca1dc595acd,a098fa5cd161653d684f408129248a098f59aa8e,25121c381193c2eb322b7753b83d2a7a774dd8fc,,False,False,True,5,28.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/a098fa5cd161653d684f408129248a098f59aa8e_25121c381193c2eb322b7753b83d2a7a774dd8fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/a098fa5cd161653d684f408129248a098f59aa8e_25121c381193c2eb322b7753b83d2a7a774dd8fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/a098fa5cd161653d684f408129248a098f59aa8e_25121c381193c2eb322b7753b83d2a7a774dd8fc_left_right.log'}",,,,,,False
399,refs/heads/master,5ee75aa1d91a461936f22517e5ac87b9475dffc8,cdfdefa2ea7d93c3719481f790f28f9c25722629,88eb27e2db3a01686672e3a67737f7a6a4139cae,,False,True,True,23,724.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/cdfdefa2ea7d93c3719481f790f28f9c25722629_88eb27e2db3a01686672e3a67737f7a6a4139cae_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/cdfdefa2ea7d93c3719481f790f28f9c25722629_88eb27e2db3a01686672e3a67737f7a6a4139cae_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/cdfdefa2ea7d93c3719481f790f28f9c25722629_88eb27e2db3a01686672e3a67737f7a6a4139cae_left_right.log'}",,,,,,False
401,refs/heads/master,6f4ff3632f57c6d5a0dc7592bf269991c5b2888b,f4786f7d6502c5c3b72f50dee393a9eeb3b2ab3a,57fc9ade41614ead17092c01f5f1aa34d1443fbd,,False,False,True,7,17.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/f4786f7d6502c5c3b72f50dee393a9eeb3b2ab3a_57fc9ade41614ead17092c01f5f1aa34d1443fbd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/f4786f7d6502c5c3b72f50dee393a9eeb3b2ab3a_57fc9ade41614ead17092c01f5f1aa34d1443fbd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/f4786f7d6502c5c3b72f50dee393a9eeb3b2ab3a_57fc9ade41614ead17092c01f5f1aa34d1443fbd_left_right.log'}",,,,,,False
404,refs/heads/master,cc91c84f8f867a58476f036abac2104e34ecd300,01992e448b938115fe0043e0123b9f197a3683de,1ea9f9f1bcad14343dda83f4c09cc79bf414b6b0,,False,True,True,69,2232.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/01992e448b938115fe0043e0123b9f197a3683de_1ea9f9f1bcad14343dda83f4c09cc79bf414b6b0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/01992e448b938115fe0043e0123b9f197a3683de_1ea9f9f1bcad14343dda83f4c09cc79bf414b6b0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/01992e448b938115fe0043e0123b9f197a3683de_1ea9f9f1bcad14343dda83f4c09cc79bf414b6b0_left_right.log'}",,,,,,False
406,refs/heads/master,dcdb7cbbff46a6f38c84d12405f3d797fb944f9d,cc7caff853fe58ad6598792c09fb56cea2697d40,3c8fbd885267052cda35e651f151d6cb0109fa91,,False,True,True,14,250.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/cc7caff853fe58ad6598792c09fb56cea2697d40_3c8fbd885267052cda35e651f151d6cb0109fa91_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/cc7caff853fe58ad6598792c09fb56cea2697d40_3c8fbd885267052cda35e651f151d6cb0109fa91_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/cc7caff853fe58ad6598792c09fb56cea2697d40_3c8fbd885267052cda35e651f151d6cb0109fa91_left_right.log'}",,,,,,False
407,refs/heads/master,01992e448b938115fe0043e0123b9f197a3683de,5c28502d39ab4fb18a0b3bd2f8ef918f9c667762,b5d664b4121ca311c51e1ff72022b3c08341e6e4,,False,True,True,5,51.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/5c28502d39ab4fb18a0b3bd2f8ef918f9c667762_b5d664b4121ca311c51e1ff72022b3c08341e6e4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/5c28502d39ab4fb18a0b3bd2f8ef918f9c667762_b5d664b4121ca311c51e1ff72022b3c08341e6e4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/5c28502d39ab4fb18a0b3bd2f8ef918f9c667762_b5d664b4121ca311c51e1ff72022b3c08341e6e4_left_right.log'}",,,,,,False
408,refs/heads/master,5c28502d39ab4fb18a0b3bd2f8ef918f9c667762,5ed66356b6f184b50ed2103fd26eac25bbe18e11,e2821db473ef367b27165a79a9efc2d0fe32ea62,,False,True,True,70,1401.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/5ed66356b6f184b50ed2103fd26eac25bbe18e11_e2821db473ef367b27165a79a9efc2d0fe32ea62_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/5ed66356b6f184b50ed2103fd26eac25bbe18e11_e2821db473ef367b27165a79a9efc2d0fe32ea62_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/5ed66356b6f184b50ed2103fd26eac25bbe18e11_e2821db473ef367b27165a79a9efc2d0fe32ea62_left_right.log'}",,,,,,False
409,refs/heads/master,5ed66356b6f184b50ed2103fd26eac25bbe18e11,1db1ddd3effe6240b9e9e69892966483c86c7f03,e319e170364c1b564d9d66ece75bb27544de69de,,False,True,True,53,1023.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/1db1ddd3effe6240b9e9e69892966483c86c7f03_e319e170364c1b564d9d66ece75bb27544de69de_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/1db1ddd3effe6240b9e9e69892966483c86c7f03_e319e170364c1b564d9d66ece75bb27544de69de_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/1db1ddd3effe6240b9e9e69892966483c86c7f03_e319e170364c1b564d9d66ece75bb27544de69de_left_right.log'}",,,,,,False
410,refs/heads/master,1db1ddd3effe6240b9e9e69892966483c86c7f03,9d66465ab7dc680b01a73a17c88500c372eb9fc6,ad85da8851aec5d974cc0322a4f3d05350c0da30,,False,True,True,60,817.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/9d66465ab7dc680b01a73a17c88500c372eb9fc6_ad85da8851aec5d974cc0322a4f3d05350c0da30_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/9d66465ab7dc680b01a73a17c88500c372eb9fc6_ad85da8851aec5d974cc0322a4f3d05350c0da30_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/9d66465ab7dc680b01a73a17c88500c372eb9fc6_ad85da8851aec5d974cc0322a4f3d05350c0da30_left_right.log'}",,,,,,False
412,refs/heads/master,517ef9f73d5d13e6f3599953fb24281afa2b10db,dca4603a318b53f0cc19332dbd4563789a7a36e1,3e892d115a5169a027d8213ebd774143441472be,,False,True,True,48,604.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/dca4603a318b53f0cc19332dbd4563789a7a36e1_3e892d115a5169a027d8213ebd774143441472be_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/dca4603a318b53f0cc19332dbd4563789a7a36e1_3e892d115a5169a027d8213ebd774143441472be_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/dca4603a318b53f0cc19332dbd4563789a7a36e1_3e892d115a5169a027d8213ebd774143441472be_left_right.log'}",,,,,,False
414,refs/heads/master,12d3500884edf6a8cda2dc30da5ecf5cc72e66f0,0099bd2015f216c161d843bcd6a17f27877dd8b9,f9374e2a6fccf29529e1b3310e21d90e49c85dc9,,True,True,True,91,1635.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/0099bd2015f216c161d843bcd6a17f27877dd8b9_f9374e2a6fccf29529e1b3310e21d90e49c85dc9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/0099bd2015f216c161d843bcd6a17f27877dd8b9_f9374e2a6fccf29529e1b3310e21d90e49c85dc9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/0099bd2015f216c161d843bcd6a17f27877dd8b9_f9374e2a6fccf29529e1b3310e21d90e49c85dc9_left_right.log'}",Tests_failed,b65cc298b25cb5c6af029f5c13cdecfef89270415fc07d7f95c8ae3ccf2d83ae,False,Tests_failed,faa3aedd1db9b29df592762bf5ee58c9b8e2eb6e4f63da32c9247190075b15ca,False
417,refs/heads/master,6ad4bcdb55c1f2213ef9f8096858f4791b55f678,cc6bee2b98b3ab2d7caac6941cc3588b02d9b9e4,6ecb304cd6b792b6a008085c3317301548065753,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/cc6bee2b98b3ab2d7caac6941cc3588b02d9b9e4_6ecb304cd6b792b6a008085c3317301548065753_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/cc6bee2b98b3ab2d7caac6941cc3588b02d9b9e4_6ecb304cd6b792b6a008085c3317301548065753_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/cc6bee2b98b3ab2d7caac6941cc3588b02d9b9e4_6ecb304cd6b792b6a008085c3317301548065753_left_right.log'}",,,,,,False
420,refs/heads/master,50877b909417884cdfb5397a9b7e4ac8d217d515,64ec4e70a23c73a3b37c8e5b27327d9cad0cd374,1f4d7c8d40a02dd9244c5140007df0e2bbcf208c,,True,True,True,335,5055.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/64ec4e70a23c73a3b37c8e5b27327d9cad0cd374_1f4d7c8d40a02dd9244c5140007df0e2bbcf208c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/64ec4e70a23c73a3b37c8e5b27327d9cad0cd374_1f4d7c8d40a02dd9244c5140007df0e2bbcf208c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/64ec4e70a23c73a3b37c8e5b27327d9cad0cd374_1f4d7c8d40a02dd9244c5140007df0e2bbcf208c_left_right.log'}",Tests_failed,6f0e56b5f49065a127e1b5921edb94c5440d0fab2a9a06e90756f78ec2364605,False,Tests_failed,773e568af0051aad99f1fc879ca942cca609ccc9c7d6817239f8bee6625836af,False
421,refs/heads/master,1f4d7c8d40a02dd9244c5140007df0e2bbcf208c,84327f6578c1b48e4198aeaa0b665752244bd71e,e43136ef3b6fb3587f9886e46efd4d4849383f51,,True,True,True,252,3408.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/84327f6578c1b48e4198aeaa0b665752244bd71e_e43136ef3b6fb3587f9886e46efd4d4849383f51_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/84327f6578c1b48e4198aeaa0b665752244bd71e_e43136ef3b6fb3587f9886e46efd4d4849383f51_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/84327f6578c1b48e4198aeaa0b665752244bd71e_e43136ef3b6fb3587f9886e46efd4d4849383f51_left_right.log'}",Tests_failed,5372cc53a7a6a1091f4119e14327266a085b71028e7396032e76f2d18b652576,False,Tests_failed,f22c7a8f924db5bb38448feba64059dd76ad5a2b7df4aeba23cb82fde506b71e,False
422,refs/heads/master,84327f6578c1b48e4198aeaa0b665752244bd71e,2e6a75d93ba2ee3092c2a5aa97b26610bf230fc9,0e1a29bb59ea205bf3a9e0761ddffb229b4dca9f,,False,True,True,18,611.0,False,"{'base_left': 'cache/diff_analyzer/logs/scifio/scifio/2e6a75d93ba2ee3092c2a5aa97b26610bf230fc9_0e1a29bb59ea205bf3a9e0761ddffb229b4dca9f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/scifio/scifio/2e6a75d93ba2ee3092c2a5aa97b26610bf230fc9_0e1a29bb59ea205bf3a9e0761ddffb229b4dca9f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/scifio/scifio/2e6a75d93ba2ee3092c2a5aa97b26610bf230fc9_0e1a29bb59ea205bf3a9e0761ddffb229b4dca9f_left_right.log'}",,,,,,False
