idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,explanation,sampled for testing
846,refs/remotes/origin/pull/1300,ab9e021a7cba7543c46fa6c7d68fac16e09a3d0c,ffa06e6df34474e3fdef1d21a18e2c377b39799a,a69a43bdf1c8a835aeb83710307116effdf89801,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/ffa06e6df34474e3fdef1d21a18e2c377b39799a_a69a43bdf1c8a835aeb83710307116effdf89801_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/ffa06e6df34474e3fdef1d21a18e2c377b39799a_a69a43bdf1c8a835aeb83710307116effdf89801_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/ffa06e6df34474e3fdef1d21a18e2c377b39799a_a69a43bdf1c8a835aeb83710307116effdf89801_left_right.log'}",,Git_checkout_failed,,,,,False,Tests_passed,448ce4c58fbde7d08950e34234609d5a44092d658396457f143fb32fad3a76e0,False,,False
847,refs/remotes/origin/pull/1300,21a2c57640efd788e6b4fc4ea2cbdd43320614a6,7a79e792dcf2799aa44de52f4f94a1bad7b5d00e,5c7e39b7da4e91601d2c17e8ee73680ca70b6950,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7a79e792dcf2799aa44de52f4f94a1bad7b5d00e_5c7e39b7da4e91601d2c17e8ee73680ca70b6950_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7a79e792dcf2799aa44de52f4f94a1bad7b5d00e_5c7e39b7da4e91601d2c17e8ee73680ca70b6950_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7a79e792dcf2799aa44de52f4f94a1bad7b5d00e_5c7e39b7da4e91601d2c17e8ee73680ca70b6950_left_right.log'}",,Git_checkout_failed,,,,,False,Tests_passed,e0bda4f29140e02f396f993f937e4bd5ca0d31ea5d9ac146a3088ff9d09a2f18,False,,False
848,refs/remotes/origin/pull/131,c3e27a7fa6af58b71d28b0bac57cd7a11db53941,4a9c6749d401d75e59e7a0ca55b4e4e49f878586,9a75ac0671f25a398778d3ef8a9b93609bc94345,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/4a9c6749d401d75e59e7a0ca55b4e4e49f878586_9a75ac0671f25a398778d3ef8a9b93609bc94345_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/4a9c6749d401d75e59e7a0ca55b4e4e49f878586_9a75ac0671f25a398778d3ef8a9b93609bc94345_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/4a9c6749d401d75e59e7a0ca55b4e4e49f878586_9a75ac0671f25a398778d3ef8a9b93609bc94345_left_right.log'}",True,Tests_passed,341af03d5c3a943582ea43cbcb95503608212441915a3a2112dd604430b7bcfe,True,77.0,4141.0,True,Tests_passed,4979648b70c1fbd4902884d24a3cc4c8887bf99c74c229ade98a7c68e183c4f6,True,,True
849,refs/remotes/origin/pull/131,4a9c6749d401d75e59e7a0ca55b4e4e49f878586,6f710f07be8271bf310e3546a947589cbae9d663,cbf410ab425845a41ea778879804a8ad94a03390,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/6f710f07be8271bf310e3546a947589cbae9d663_cbf410ab425845a41ea778879804a8ad94a03390_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/6f710f07be8271bf310e3546a947589cbae9d663_cbf410ab425845a41ea778879804a8ad94a03390_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/6f710f07be8271bf310e3546a947589cbae9d663_cbf410ab425845a41ea778879804a8ad94a03390_left_right.log'}",True,Tests_passed,3d088f9a1d21866c6e6c76fee25d7dbcddaa16f2fb9344976e09bab0d2eeb6fd,True,73.0,3455.0,True,Tests_passed,a446e37f8ad3d2936231fc03ea50187bff473fc38d206d8e70e88babbfab9e63,True,,True
851,refs/remotes/origin/pull/1319,d5dd4fcfb7e88926d70d9b52f26de2b81867ea11,0f54bb8bcb38e9e267d92af40cba0a8cae5fc087,90964438ff3170b42fdc473fea27606f4ede6184,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/0f54bb8bcb38e9e267d92af40cba0a8cae5fc087_90964438ff3170b42fdc473fea27606f4ede6184_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/0f54bb8bcb38e9e267d92af40cba0a8cae5fc087_90964438ff3170b42fdc473fea27606f4ede6184_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/0f54bb8bcb38e9e267d92af40cba0a8cae5fc087_90964438ff3170b42fdc473fea27606f4ede6184_left_right.log'}",,,,,,,,,,False,,False
852,refs/remotes/origin/pull/1338,e7474eb6fb397db923c3c15e0679bca115c5e524,8c05c11d7dab46f070deadeb2e336751d30676fb,90964438ff3170b42fdc473fea27606f4ede6184,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/8c05c11d7dab46f070deadeb2e336751d30676fb_90964438ff3170b42fdc473fea27606f4ede6184_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/8c05c11d7dab46f070deadeb2e336751d30676fb_90964438ff3170b42fdc473fea27606f4ede6184_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/8c05c11d7dab46f070deadeb2e336751d30676fb_90964438ff3170b42fdc473fea27606f4ede6184_left_right.log'}",,,,,,,,,,False,,False
853,refs/remotes/origin/pull/1338,8c05c11d7dab46f070deadeb2e336751d30676fb,bbe95fa6b628d50b75289347f000c42ddd749d8f,16209514c210fd71a4397745f86d5b0d726941e3,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/bbe95fa6b628d50b75289347f000c42ddd749d8f_16209514c210fd71a4397745f86d5b0d726941e3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/bbe95fa6b628d50b75289347f000c42ddd749d8f_16209514c210fd71a4397745f86d5b0d726941e3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/bbe95fa6b628d50b75289347f000c42ddd749d8f_16209514c210fd71a4397745f86d5b0d726941e3_left_right.log'}",,,,,,,,,,False,,False
854,refs/remotes/origin/pull/1338,249ec904c474c9e48c29576cf993fdac41bc7743,7308a3f373ddce6585bb8d8705bb6941218962fd,a410b52ee828138556ad3ac797a11b23f2c192b1,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7308a3f373ddce6585bb8d8705bb6941218962fd_a410b52ee828138556ad3ac797a11b23f2c192b1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7308a3f373ddce6585bb8d8705bb6941218962fd_a410b52ee828138556ad3ac797a11b23f2c192b1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7308a3f373ddce6585bb8d8705bb6941218962fd_a410b52ee828138556ad3ac797a11b23f2c192b1_left_right.log'}",,,,,,,,,,False,,False
856,refs/remotes/origin/pull/1340,89ed94f5e94892ca832e43e5f4a09a2ccabc021c,29f321dbefd30166d5fa77beb9fec7c97bf87a57,b5919b6318956b13b46adff0d4cafec91795f85c,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/29f321dbefd30166d5fa77beb9fec7c97bf87a57_b5919b6318956b13b46adff0d4cafec91795f85c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/29f321dbefd30166d5fa77beb9fec7c97bf87a57_b5919b6318956b13b46adff0d4cafec91795f85c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/29f321dbefd30166d5fa77beb9fec7c97bf87a57_b5919b6318956b13b46adff0d4cafec91795f85c_left_right.log'}",,,,,,,,,,False,,False
859,refs/remotes/origin/pull/1346,fe27009829f3f13cec917a5ea376ca5c1c57f3e2,1bf33e3ee43cdc47cb940926d516e74b7bbce897,bc74cd2036552ccaba1af6830bb378150d83891a,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1bf33e3ee43cdc47cb940926d516e74b7bbce897_bc74cd2036552ccaba1af6830bb378150d83891a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bf33e3ee43cdc47cb940926d516e74b7bbce897_bc74cd2036552ccaba1af6830bb378150d83891a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bf33e3ee43cdc47cb940926d516e74b7bbce897_bc74cd2036552ccaba1af6830bb378150d83891a_left_right.log'}",,,,,,,,,,False,,False
860,refs/remotes/origin/pull/1347,6daab729499c5e5865d5b3ef5d75cb54fd40f162,1a16c16935d9650ee9167d04fa7aee462761e574,54a67856444eed35b106fbb4a267d5a542a8cf39,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1a16c16935d9650ee9167d04fa7aee462761e574_54a67856444eed35b106fbb4a267d5a542a8cf39_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1a16c16935d9650ee9167d04fa7aee462761e574_54a67856444eed35b106fbb4a267d5a542a8cf39_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1a16c16935d9650ee9167d04fa7aee462761e574_54a67856444eed35b106fbb4a267d5a542a8cf39_left_right.log'}",,,,,,,,,,False,,False
861,refs/remotes/origin/pull/1347,442da8f2e96958bf1c213457e42f2cd074e5b291,392107dd05d34c89d7707bb7a04ad0fe95cee3fe,9a181a060ea1e8e085d38b301e2a7e0e0d1b0086,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/392107dd05d34c89d7707bb7a04ad0fe95cee3fe_9a181a060ea1e8e085d38b301e2a7e0e0d1b0086_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/392107dd05d34c89d7707bb7a04ad0fe95cee3fe_9a181a060ea1e8e085d38b301e2a7e0e0d1b0086_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/392107dd05d34c89d7707bb7a04ad0fe95cee3fe_9a181a060ea1e8e085d38b301e2a7e0e0d1b0086_left_right.log'}",,,,,,,,,,False,,False
862,refs/remotes/origin/pull/1347,9a181a060ea1e8e085d38b301e2a7e0e0d1b0086,16a44d1bf16884de6620832c15d584bd2305f941,beaad5f4bc669b6099c7e6c21f73be4a542023fe,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/16a44d1bf16884de6620832c15d584bd2305f941_beaad5f4bc669b6099c7e6c21f73be4a542023fe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/16a44d1bf16884de6620832c15d584bd2305f941_beaad5f4bc669b6099c7e6c21f73be4a542023fe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/16a44d1bf16884de6620832c15d584bd2305f941_beaad5f4bc669b6099c7e6c21f73be4a542023fe_left_right.log'}",,,,,,,,,,False,,False
863,refs/remotes/origin/pull/1349,71aca778ade23d40d87b7a5d08637f15099b8b08,e51ede9117c6b47397ba6bd8dd8811ac5c3380f9,beaad5f4bc669b6099c7e6c21f73be4a542023fe,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/e51ede9117c6b47397ba6bd8dd8811ac5c3380f9_beaad5f4bc669b6099c7e6c21f73be4a542023fe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/e51ede9117c6b47397ba6bd8dd8811ac5c3380f9_beaad5f4bc669b6099c7e6c21f73be4a542023fe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/e51ede9117c6b47397ba6bd8dd8811ac5c3380f9_beaad5f4bc669b6099c7e6c21f73be4a542023fe_left_right.log'}",,,,,,,,,,False,,False
865,refs/remotes/origin/pull/1357,51a94ffdffe5c8586acb11d6f3b8a42d84cd5c20,dc690e458515664edec6402f5197fca06159caeb,7b1f6a8753de66f59bbf1a0b3b1fe16ece3210a0,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/dc690e458515664edec6402f5197fca06159caeb_7b1f6a8753de66f59bbf1a0b3b1fe16ece3210a0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/dc690e458515664edec6402f5197fca06159caeb_7b1f6a8753de66f59bbf1a0b3b1fe16ece3210a0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/dc690e458515664edec6402f5197fca06159caeb_7b1f6a8753de66f59bbf1a0b3b1fe16ece3210a0_left_right.log'}",,,,,,,,,,False,,False
866,refs/remotes/origin/pull/1362,e8c95c54cea51cb9c2cbe2c1c46a9ee96f76cbe0,4c80fb8ec74028ac02bc5acc838ff05bd3816222,c94537aed3758a79a9c9bf888ee0a6f2a4648630,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/4c80fb8ec74028ac02bc5acc838ff05bd3816222_c94537aed3758a79a9c9bf888ee0a6f2a4648630_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/4c80fb8ec74028ac02bc5acc838ff05bd3816222_c94537aed3758a79a9c9bf888ee0a6f2a4648630_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/4c80fb8ec74028ac02bc5acc838ff05bd3816222_c94537aed3758a79a9c9bf888ee0a6f2a4648630_left_right.log'}",,,,,,,,,,False,,False
867,refs/remotes/origin/pull/1363,fd90f34cc36495be0b8cd6ffe270f6832178ba82,d1f8db7010bc0e63fd0c6dbfcb65ab7b32afd027,411a76af1948b7fd6319af12750e28809e07bf0a,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/d1f8db7010bc0e63fd0c6dbfcb65ab7b32afd027_411a76af1948b7fd6319af12750e28809e07bf0a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/d1f8db7010bc0e63fd0c6dbfcb65ab7b32afd027_411a76af1948b7fd6319af12750e28809e07bf0a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/d1f8db7010bc0e63fd0c6dbfcb65ab7b32afd027_411a76af1948b7fd6319af12750e28809e07bf0a_left_right.log'}",,,,,,,,,,False,,False
869,refs/remotes/origin/pull/1369,603842b3ad903851cfffd8213440179d46899a2f,3c71a9079105c5f7c2e65f30a981e74295d96ee0,e57116369f27231c71e7b6ddfda222929591f7fc,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3c71a9079105c5f7c2e65f30a981e74295d96ee0_e57116369f27231c71e7b6ddfda222929591f7fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3c71a9079105c5f7c2e65f30a981e74295d96ee0_e57116369f27231c71e7b6ddfda222929591f7fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3c71a9079105c5f7c2e65f30a981e74295d96ee0_e57116369f27231c71e7b6ddfda222929591f7fc_left_right.log'}",,,,,,,,,,False,,False
871,refs/remotes/origin/pull/1372,b1d1b6156bc464aefb5cebdf9600685388c90e7e,921420a98012fa6530dde7bcacd02c9ecf1853c3,fcb7ffdde6081a96b5ee6bd52d850a736a0e0ca8,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/921420a98012fa6530dde7bcacd02c9ecf1853c3_fcb7ffdde6081a96b5ee6bd52d850a736a0e0ca8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/921420a98012fa6530dde7bcacd02c9ecf1853c3_fcb7ffdde6081a96b5ee6bd52d850a736a0e0ca8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/921420a98012fa6530dde7bcacd02c9ecf1853c3_fcb7ffdde6081a96b5ee6bd52d850a736a0e0ca8_left_right.log'}",,Git_checkout_failed,,,,,False,Git_checkout_failed,,False,,False
872,refs/remotes/origin/pull/1374,9c6744a1136e62ab8efd819d7c4fecd264be0614,59378402a2e6dd0b03d052be89fdef60bce65eb2,15d264e59ac98d34680bbed58ccc60690bafd779,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/59378402a2e6dd0b03d052be89fdef60bce65eb2_15d264e59ac98d34680bbed58ccc60690bafd779_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/59378402a2e6dd0b03d052be89fdef60bce65eb2_15d264e59ac98d34680bbed58ccc60690bafd779_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/59378402a2e6dd0b03d052be89fdef60bce65eb2_15d264e59ac98d34680bbed58ccc60690bafd779_left_right.log'}",,,,,,,,,,False,,False
873,refs/remotes/origin/pull/1376,a545d1bce27276cdb1ae917fa5e8adea8056beac,f899cd059e8b9af08d0be742f193556544330849,f593f467413bbdd5ccd4d999def31365627f5e4e,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/f899cd059e8b9af08d0be742f193556544330849_f593f467413bbdd5ccd4d999def31365627f5e4e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/f899cd059e8b9af08d0be742f193556544330849_f593f467413bbdd5ccd4d999def31365627f5e4e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/f899cd059e8b9af08d0be742f193556544330849_f593f467413bbdd5ccd4d999def31365627f5e4e_left_right.log'}",,,,,,,,,,False,,False
875,refs/remotes/origin/pull/1379,6c94a8d5a80548ea0251cb33e9a0b70139318b0f,40bcff3fd7d952743bd69cb4e8e3e3ae87b39ad5,31809f49d968c53c0436f2b5a4b4aa9a5885607c,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/40bcff3fd7d952743bd69cb4e8e3e3ae87b39ad5_31809f49d968c53c0436f2b5a4b4aa9a5885607c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/40bcff3fd7d952743bd69cb4e8e3e3ae87b39ad5_31809f49d968c53c0436f2b5a4b4aa9a5885607c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/40bcff3fd7d952743bd69cb4e8e3e3ae87b39ad5_31809f49d968c53c0436f2b5a4b4aa9a5885607c_left_right.log'}",,Git_checkout_failed,,,,,False,Tests_passed,6973f0bf3a841360d7f991d45dd69f51ebd40256c0633154923e0da3a5665988,False,,False
878,refs/remotes/origin/pull/1380,de2c4bcc6a32c00658ffd4230789c9e79388e57e,02507153f7cae4271ae9830f4f6eedbe602c6e3e,d7dab59057eb4277c975f447408461eb6594b8a6,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/02507153f7cae4271ae9830f4f6eedbe602c6e3e_d7dab59057eb4277c975f447408461eb6594b8a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/02507153f7cae4271ae9830f4f6eedbe602c6e3e_d7dab59057eb4277c975f447408461eb6594b8a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/02507153f7cae4271ae9830f4f6eedbe602c6e3e_d7dab59057eb4277c975f447408461eb6594b8a6_left_right.log'}",,Git_checkout_failed,,,,,False,Tests_passed,896d1bebdc30ee66cbbaf98627ab82713d08e0e3d28d1712cad999abf0121586,False,,False
879,refs/remotes/origin/pull/1381,23210fe48ab7e7a098aef167d3cf38b2be931d9f,0753dc55bf5788587cc35b4eac21e0872566992e,7ec4bd9783d84380d8ad64c62cf6d8fb5d8386d5,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/0753dc55bf5788587cc35b4eac21e0872566992e_7ec4bd9783d84380d8ad64c62cf6d8fb5d8386d5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/0753dc55bf5788587cc35b4eac21e0872566992e_7ec4bd9783d84380d8ad64c62cf6d8fb5d8386d5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/0753dc55bf5788587cc35b4eac21e0872566992e_7ec4bd9783d84380d8ad64c62cf6d8fb5d8386d5_left_right.log'}",,,,,,,,,,False,,False
880,refs/remotes/origin/pull/1382,2ad3159723ce4f21f6cf475cb0ed91c94c616073,3a4c39f6b01bd2069df92039d5695bcd879300df,153ca4ca1f81a86b174fa9238c0ea9d7e2748af7,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3a4c39f6b01bd2069df92039d5695bcd879300df_153ca4ca1f81a86b174fa9238c0ea9d7e2748af7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3a4c39f6b01bd2069df92039d5695bcd879300df_153ca4ca1f81a86b174fa9238c0ea9d7e2748af7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3a4c39f6b01bd2069df92039d5695bcd879300df_153ca4ca1f81a86b174fa9238c0ea9d7e2748af7_left_right.log'}",,,,,,,,,,False,,False
881,refs/remotes/origin/pull/1383,61b95fb1af4eea96009c7f01885328ac05c91539,68f62549e0d857fae04c9b748a6aa502a7c645aa,3cb3de726ca99024b2396107cc5cf224d65dc318,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/68f62549e0d857fae04c9b748a6aa502a7c645aa_3cb3de726ca99024b2396107cc5cf224d65dc318_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/68f62549e0d857fae04c9b748a6aa502a7c645aa_3cb3de726ca99024b2396107cc5cf224d65dc318_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/68f62549e0d857fae04c9b748a6aa502a7c645aa_3cb3de726ca99024b2396107cc5cf224d65dc318_left_right.log'}",,,,,,,,,,False,,False
882,refs/remotes/origin/pull/1385,4b2aacd3b71d96bc7164bbbfb30978351ee74ad4,bee068638a567108d619fd673db15be13c37a693,8c5ab3491f5f8dac492144ce44b3ecb92e23106e,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/bee068638a567108d619fd673db15be13c37a693_8c5ab3491f5f8dac492144ce44b3ecb92e23106e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/bee068638a567108d619fd673db15be13c37a693_8c5ab3491f5f8dac492144ce44b3ecb92e23106e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/bee068638a567108d619fd673db15be13c37a693_8c5ab3491f5f8dac492144ce44b3ecb92e23106e_left_right.log'}",,,,,,,,,,False,,False
883,refs/remotes/origin/pull/141,b76d142a50235e9c73fbdb558fb1e8c7a3f9ed84,4699f1a5d3b8f41e4cc7fed2465081e22f9e5e08,b890b0055331bb94eb2265138ff9168b124ee0c8,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/4699f1a5d3b8f41e4cc7fed2465081e22f9e5e08_b890b0055331bb94eb2265138ff9168b124ee0c8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/4699f1a5d3b8f41e4cc7fed2465081e22f9e5e08_b890b0055331bb94eb2265138ff9168b124ee0c8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/4699f1a5d3b8f41e4cc7fed2465081e22f9e5e08_b890b0055331bb94eb2265138ff9168b124ee0c8_left_right.log'}",True,Tests_passed,2169b6e7bb5575e387d576cc3d2d780bbd20d45977fd35fb5ff295d41f725f95,True,72.0,3988.0,True,Tests_passed,5e36dfe8ff45437e77e5772b58ba4d1fab4cbed0ab7b2d36be94dcbb63a84af3,True,,True
884,refs/remotes/origin/pull/141,f9db519e4d495d703296848deb721b963c4d9cba,ba34bf7537299a6f7f37d882936c95fca25428b8,c3e27a7fa6af58b71d28b0bac57cd7a11db53941,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/ba34bf7537299a6f7f37d882936c95fca25428b8_c3e27a7fa6af58b71d28b0bac57cd7a11db53941_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/ba34bf7537299a6f7f37d882936c95fca25428b8_c3e27a7fa6af58b71d28b0bac57cd7a11db53941_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/ba34bf7537299a6f7f37d882936c95fca25428b8_c3e27a7fa6af58b71d28b0bac57cd7a11db53941_left_right.log'}",True,Tests_passed,155d582a5f1471e5b1b2b9dff13ec285120ff6fdce2a3ab49d7d7873d5c32c1f,True,40.0,1491.0,True,Tests_passed,4c05208164a473d7c3407b8e3d1996cfd0490a6abdec756c31f2b727eb9196ad,True,,True
886,refs/remotes/origin/pull/1411,0abc9029afb76a86a8f7ea722b9621df517aea6a,e8a441735e4a8fc99fcfd516d14516d7bd629425,1463f0f13e118c9dddb55eab6c9cba4c7f199f6b,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/e8a441735e4a8fc99fcfd516d14516d7bd629425_1463f0f13e118c9dddb55eab6c9cba4c7f199f6b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/e8a441735e4a8fc99fcfd516d14516d7bd629425_1463f0f13e118c9dddb55eab6c9cba4c7f199f6b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/e8a441735e4a8fc99fcfd516d14516d7bd629425_1463f0f13e118c9dddb55eab6c9cba4c7f199f6b_left_right.log'}",,,,,,,,,,False,,False
887,refs/remotes/origin/pull/1422,a337151a3915b5eeb7d2ae0384c7288544c47a21,d222165a91697db6066b3571cfc2cee34f87819f,a5a32004e1b39a713d1698ac12f1b5a1e4e36f24,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/d222165a91697db6066b3571cfc2cee34f87819f_a5a32004e1b39a713d1698ac12f1b5a1e4e36f24_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/d222165a91697db6066b3571cfc2cee34f87819f_a5a32004e1b39a713d1698ac12f1b5a1e4e36f24_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/d222165a91697db6066b3571cfc2cee34f87819f_a5a32004e1b39a713d1698ac12f1b5a1e4e36f24_left_right.log'}",,,,,,,,,,False,,False
889,refs/remotes/origin/pull/1422,20476838796c8b18d96cf4209db37ca1db10ad44,1bcb7cc41627666754cff0c61a7f33558cb92276,4e08500aa205ef2e3d4c305e2e4ed4b1f15b1503,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1bcb7cc41627666754cff0c61a7f33558cb92276_4e08500aa205ef2e3d4c305e2e4ed4b1f15b1503_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bcb7cc41627666754cff0c61a7f33558cb92276_4e08500aa205ef2e3d4c305e2e4ed4b1f15b1503_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1bcb7cc41627666754cff0c61a7f33558cb92276_4e08500aa205ef2e3d4c305e2e4ed4b1f15b1503_left_right.log'}",,,,,,,,,,False,,False
891,refs/remotes/origin/pull/1437,2795ba275da68f71bae8123add98a4a1896bd0d3,4d7a30c0c5cbed3898dd7c2a11fe32bb83c4de5b,257c7fafccb701496b844a3d96766379ac4efb23,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/4d7a30c0c5cbed3898dd7c2a11fe32bb83c4de5b_257c7fafccb701496b844a3d96766379ac4efb23_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/4d7a30c0c5cbed3898dd7c2a11fe32bb83c4de5b_257c7fafccb701496b844a3d96766379ac4efb23_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/4d7a30c0c5cbed3898dd7c2a11fe32bb83c4de5b_257c7fafccb701496b844a3d96766379ac4efb23_left_right.log'}",,,,,,,,,,False,,False
