idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash,head tree fingerprint,head test result
20558,jenkinsci/rebuild-plugin,Java,1.0,9,0,0.414294,2.630435,0.695652,1,1060,0.314028,19,1,1,1,1,645b7df10e2a935b0b3347aac2e784ee10fdc4ef,73532468afb89abf2bd9585939289e02acd56402135c9935f55d8b6c91b5799b,Tests_passed
20559,jeluard/semantic-versioning,Java,1.0,3,1,0.394116,5.192308,1.173077,1,4011,0.179989,121,1,1,1,1,d0bfbeddca8ac4202f5225810227c72a708360a9,bc7cfd4284338a0a55448e75e7f562c17887a6d7d557359b69e193df5a749c1f,Tests_passed
20574,ahn/vaadin-aceeditor,Java,0.981818,2,1,0.17595,4.870968,1.225806,1,7346,0.0,15,1,1,1,1,9cfae4ebeb94072b1e704a8a9218342bce0dcda3,3d3e4d418cb9cefcf1e33226d797fe9866f7fcd68be88316576d631acfaee63e,Tests_passed
20577,kamranzafar/libotp,Java,0.9,1,0,0.514143,0.8,0.2,1,303,0.090253,13,0,0,1,1,9f947e2311e1cfa6df8aebc519dd518819f4c836,0afbaff87e89bebc9677258bc76064924e5615824f4ea1de0cf088355465830c,Tests_passed
20579,jenkinsci/dashboard-view-plugin,Java,0.955224,10,0,0.1272,4.157895,0.438596,0,1736,0.114249,23,1,1,1,1,d293cc30ab00199e3667105f96846f1e64929abe,28d48f276b213d1786312ea9b99840293a43393382db2b3ecb4fcc64c85bd06a,Tests_passed
20580,gvsumasl/jacc,Java,0.8,3,0,0.159236,0.322581,0.096774,0,1188,0.0,43,0,0,1,0,357bdc9bf669d0fcef6e90501dba06ae91a6f919,ad4a5cfe8cd0730672b31b350c98d62bb0b01440719dae4c8108712c83aa01ea,Tests_passed
20582,Praqma/praqmajutils,Java,0.975904,2,0,0.139049,8.733333,0.033333,0,5071,0.198497,6,1,1,1,1,9567558ccacb77afc14e89cd423af79932128841,a4f6701d0a8ea7b76570b2281534f6adf83f6a9b4e9b8cf2c0ff6c6159e2e04a,Tests_passed
20593,pocorall/automaton,Java,1.0,1,0,0.188725,1.235294,0.0,1,17670,0.073139,6,0,0,1,1,804edccc8cd58100c1ff17311f73cc1f5a2ddb3e,f8ba1ba9ff67742d2295f3fa6c9c1d1d893df61ad1f358337f76cc0c9baf3b9b,Tests_passed
20597,killme2008/aviator,Java,1.0,2,0,0.305927,1.682927,0.02439,1,33404,0.177055,46,1,0,1,1,44feeb1e061031d3266f352cf57cb535eb48449d,ff2c61ee798e025aa53fb9a2667d112cd23d2ba3098fab0080b82ee63b13173d,Tests_passed
20599,wokier/TEH,Java,0.666667,1,0,0.102434,0.122449,0.061224,1,24252,0.471503,6,0,0,1,1,b32a26764ea761eb91174f4f1baac96601fd1251,5e800ac459f65c4b4fe4f040a59fee6c276b453854da7cec5ced651c3d4e3c98,Tests_passed
20606,irobertson/jpa-annotation-processor,Java,1.0,1,0,0.168831,5.333333,0.666667,0,578,0.278846,11,0,0,1,1,4f28d7c82115a1c2a97b34af914335094b02e7f3,f3c80979e15d21983885283aae5c0d7b0e69b4eecce4b124c8dad41421b6380c,Tests_passed
20610,Dempsy/Dempsy-examples,Java,0.916667,1,0,0.217079,0.470588,0.235294,1,1746,0.283148,8,0,0,1,1,1fc8358b3ff798a2840f86eda7e6ea22cec1a705,1c16a484ab04bc06520feb7ce7030fd1d00255012566be9dbdef440e75daad9f,Tests_passed
20616,hdkmraf/JSONtoNeo4j,Java,0.75,1,0,0.082746,0.0,0.0,0,536,0.046404,15,0,0,1,0,f331ffbd3b04a1c35e7e2a14e1ecfa4f999b1865,9adbac3c86ef572d962134ad7bd8542ea745885203dc2dd4e412fff2dc80d35d,Tests_passed
20623,romanb/JPA-NestedSet,Java,0.733333,2,0,0.314797,0.472727,0.2,0,1454,0.224306,16,0,0,1,1,6800837de91e52f3119daa8c210623b4b0116481,4d15585ced80351f2ed0d445c33e4aabd975488643dbe347a78ccb4492f4a73a,Tests_passed
20625,nzjess/statsd-over-slf4j,Java,0.916667,1,0,0.138522,0.0,0.0,1,653,0.077686,12,0,0,1,0,ae68e9024109d908a54bfe103baef6918f9daa21,e5f69d7441cab4d3497a4c82e65d5ec61d32e0f0bc4d9bbbf91fcf7fca3b4666,Tests_passed
20628,jenkinsci/ivy-plugin,Java,1.0,5,0,0.423517,2.297872,0.340426,1,3939,0.0,15,1,1,1,1,875230ba124116f3adbc6fd3283ba2baadb85f75,1cc5e1ace31157b109d3e048774179df02f7bee2644ef5a2c318c81198d8c91a,Tests_passed
20632,basho/riak-hadoop,Java,0.964286,0,1,0.453589,0.0,0.0,1,1454,0.307802,32,0,0,1,1,59bdc39d376aedb091acdb28c01a03051b71da63,0bf4480c515f6d8a983fab97bf8d373a9298c00675ddfc1f65196f0bbdc1f271,Tests_passed
20634,carlspring/derby-maven-plugin,Java,0.888889,2,0,0.194579,3.37037,0.481481,1,832,0.215168,12,1,1,1,1,695961c4bd70645159be3f5955f465905ee67496,6d2b1895d24bbda9aa501ddfef1f194b32a865f6d52479df07938bd0dd653b60,Tests_passed
20638,jakedouglas/fnv-java,Java,1.0,1,0,0.001174,0.0,0.0,1,862,0.949761,16,0,0,1,0,0b2cb5506d94e6dc3a7dc6ca311785dd3bc78143,35960298e30c7927745ffb60b9c96428b507d1346ac7387d20b5f8f843164f41,Tests_passed
20641,taksan/skype-api-samples,Java,0.2,1,0,0.490338,1.0,0.125,1,211,0.0,13,0,0,1,1,282312b5f8d371c95fd1ab16f0a9bab2608673c5,1e3d0af8580ccbe0245923f3fd7c121c32ffcc4d3d7c417b350a7b07129d2ae5,Tests_passed
20643,dblevins/metatypes,Java,0.581395,1,0,0.251725,0.772727,0.181818,1,2692,0.613484,11,0,0,1,1,0421d28d7f64161509a045e52b25ed6df09f0db3,44dd5444392b341a2e6eeb9d76e8324acf32282f08af4f267725711c229d9b07,Tests_passed
20646,jribble/Java-Websockify,Java,0.9375,1,0,0.141443,2.333333,0.333333,1,1214,0.081866,13,1,1,1,1,3aa62299b11023676dada7ec3b8214960c5dcce2,46302a756e7d0a7b528ba39959716476f9f5d642b56088e1cf4c183302aa02c0,Tests_passed
20647,rstoyanchev/spring-mvc-chat,Java,0.666667,1,0,0.103198,1.333333,0.428571,1,623,0.215385,119,0,0,1,1,a9be5b88d4e95159f05d9306b3f8f3ca1b134ddd,63aac8b446383158df442754464b25adf4b83453bd78e4f9fbc162c9535367d9,Tests_passed
20650,nhuray/dropwizard-spring,Java,1.0,3,0,0.20979,2.423077,0.307692,1,970,0.525424,50,1,1,1,1,cbec0eaec6313e579f5033c0fc5501fbccdae188,5516510aad1d2e9d3a24c55b4682a332213e3a2e64e9a53b68a4c2f6b61ae48c,Tests_passed
20651,atermenji/robotium-actionbarsherlock,Java,1.0,1,0,0.279188,0.0,0.0,1,148,0.757282,15,0,0,1,0,b4157d680b425d9e61a20a26dedb158e96760078,767ebe1867aa08050af498718045c6b52f671f314897d82614ee48e2af2300ac,Tests_passed
20658,evernote/evernote-sdk-java,Java,0.981481,2,0,0.138838,3.08,0.84,1,60808,0.004436,160,1,1,1,1,a47ad92c8ab1d48840ad7b409ad6c5117dcd44b3,9ec2d521599002c0c918adfa434a4c159b8f4eca5d0aa9bb039fd5dfd8f0fa0a,Tests_passed
20661,FasterXML/jackson-datatype-joda,Java,1.0,2,1,0.146139,5.0,1.390244,1,2315,0.022769,77,1,1,1,1,7f7b3b5c4bf39c0e6df16e2c3f5f5b5836b71713,7a0e393e9ac000c02f691de9d5692cdd99d0cc99d2878c28f4f764a3a30fd4b0,Tests_passed
20665,Boosik/boosCooldowns,Java,1.0,2,0,0.053132,3.7,0.18,0,3386,0.0,8,0,0,1,1,4d24b45f355d576db0ff9f46b47d1a9705de609f,81e431fe3a6ad497e298ace5648eca19e3be7c890cf0cc031d6118a6c949dcea,Tests_passed
20670,webbukkit/Dynmap-WorldGuard,Java,1.0,1,0,0.199787,1.216216,0.324324,0,753,0.0,14,0,0,1,0,82bdc16eec68bad16e14331d5588088551b22cbd,de21c574d1509589c3795d0d201d2d2b8537e0e3442915c12d8a54b728b24745,Tests_passed
20671,teamlazerbeez/simple-web-stack,Java,1.0,1,0,0.239106,0.538462,0.115385,1,688,0.036717,25,0,0,1,1,5dc64816a20e011976b09889389260f46d348b6e,4c8dc87cf6e9dce273dd39b589b1c52937c9d00f9145962d96f7ef821bca590c,Tests_passed
20679,logentries/le_java,Java,0.888889,5,1,0.275496,5.547619,1.119048,1,1591,0.218633,16,1,1,1,1,a349a08b0f43b027cfc261c8e56cea2ed3cc5c51,63c2888119de41a525642f1fac42737a754cd6124aee4b9fc2ea555c186ccc08,Tests_passed
20689,kroimon/Bukkit-AlphaChest,Java,1.0,3,0,0.131882,2.191489,0.276596,0,688,0.0,11,0,0,1,1,fc6ffdbbe3ddf2fa37f5511fd995dd8a0c830915,0384a64e1cdd09c94acf848c93fdd056f02d64d3841e81c398ac70c875e28896,Tests_passed
20699,resthub/springmvc-router,Java,0.909091,1,1,0.213212,4.136364,1.386364,1,2260,0.271411,133,1,1,1,1,ac9af46cd80e45e71c50e5f1e17755b466f4fc2f,c5cd8557263c8deb86cb348b18db65dd15826d0c6191d5539dad97d2bc879974,Tests_passed
20704,dhinojosa/java-patterns,Java,0.551724,1,0,0.224826,0.0,0.0,0,1227,0.0,16,0,0,0,0,2f12499293ae539ccdb531ed651d31f386dca893,187a538e00e79f1541e820dc94b43a1332829df6d7e26f5a0d6a65969bf86815,Tests_passed
20705,jboss-logging/jboss-logging,Java,0.857143,2,0,0.522734,2.152542,0.322034,1,3338,0.0,10,1,0,1,1,3e87594ee7dca3d761b8dfc18772eb499bc16fa6,6eddc383e2095982c07e3592b9aa9324819d96bfec51f6f80946c89c67449681,Tests_passed
20706,forge/plugin-jboss-as,Java,1.0,2,0,0.288356,2.533333,0.666667,1,2481,0.0,9,1,1,1,1,4dc1fa811ea70154fe3365d417f1808edec6f87b,34b538f67697d69ea96185473139ae890f2fe8f20670658d34d422e41747492c,Tests_passed
20707,callmeal/Flickr4Java,Java,0.975369,4,0,0.265346,5.971429,3.0,1,18419,0.151829,97,1,1,1,1,e6b8b51f89c87260039485427ed0b7dbb1354eed,6ffa55b1621ae3858dd7688c3f85d0ce059d41932d9a4db668834d70bfabd49c,Tests_passed
20711,hoverruan/weiboclient4j,Java,1.0,1,1,0.035534,7.363636,0.333333,1,20591,0.058528,28,1,1,1,1,80556b1ce40ee4dc063b977f885792efb6307547,4b2cf8a4de52f0c2202af7f281fd38073b0056b807e2e587f43814fff9b5c555,Tests_passed
20717,efsavage/jQuery-Maven,Java,0.0,1,1,0.179549,1.545455,0.0,1,6547,0.0,9,0,0,1,1,b8161dbcefe820d95e3f7ec24c27b765c72b923d,0809b7817dd81c9f2ce992e7a49dc668caa9531284133afcf63fe8702eb910a7,Tests_passed
20718,jenkinsci/android-emulator-plugin,Java,0.970588,1,0,0.165066,5.042553,1.021277,0,4706,0.062281,137,0,1,1,1,e45a986611d6e4a291116ec21b90732367981512,3599521f43f1e009f613ef094f74ed0093ff2d278f43cec3b526a44312590ab9,Tests_passed
20719,masukomi/aspirin,Java,0.933333,1,0,0.279189,2.288889,0.133333,1,2241,0.051478,55,1,1,1,1,da7f0593c83d2fb1536724fa7c6d7037f03fe14e,0c1214ea83896f5a7594a38e391319be155c6dec3bc5fe2d61b563294d3368ce,Tests_passed
20720,OneBusAway/onebusaway-gtfs-realtime-visualizer,Java,0.875,3,0,0.174322,0.5,0.28125,1,791,0.0,21,0,0,1,1,85da7a331f18ac34065feca471367724c3de19cd,08b519902544d3a1152c285035a02e40ac61d3ca769f8267d037b6434e8fe536,Tests_passed
20723,brianm/really-executable-jars-maven-plugin,Java,0.0,3,1,0.163017,1.725,0.175,1,424,0.0,68,1,0,1,1,bc8fe0c5cf14060eb9b0490d229f4cefe4c15943,6219c0d1f4ca85fae40d7cfbbb068383acc1d2834a8381064a8786550e878669,Tests_passed
20726,oaqa/helloqa,Java,0.875,3,0,0.209848,3.388889,0.555556,1,692,0.0,10,1,0,1,1,7683ec0b705d8c5419ce570506182a50e4f210b4,4b82afe39d76f91621626c46e628096219c6b7cfb98e2425b32902a8875d6988,Tests_passed
20730,dmontag/neo4j-import,Java,1.0,1,0,0.002992,0.0,0.0,0,1333,0.472613,7,0,0,1,0,08770c22407c220b0c4e0eed5444f9ea09954261,9cca5b44440c1ef90bfdffa1b872de961734913f5aac2142624e5c4f8c338fe2,Tests_passed
20731,dnavre/osserc,Java,0.84507,1,0,0.110251,6.333333,0.166667,0,3267,0.013281,6,0,0,1,1,b4078a1ecfc5cfe732c91ae6b79ea488a1be587b,15b516866d4b7e6cced4ebc64a0da0142f80f0a6a980a9acb1db9eb86867d0c2,Tests_passed
20746,ttsui/pending,Java,1.0,1,0,0.013201,1.451613,0.096774,1,299,0.931707,11,0,0,1,1,1b78cbea398b6a4d052f5c018536535af9961db5,70a68d5af41d424de0d2de35a3a18cb982b28b6788a2b89ae6942471a0bc859c,Tests_passed
20747,couchbase/CouchbaseMock,Java,1.0,3,0,0.265534,4.041667,0.145833,1,11331,0.164184,18,1,1,1,1,730f4a98d9abfdb684f47d7f9cff26d111b54dea,1e0075ec8ce014dc0f431f34250a1515789d9d31d768e780c56b4de8d8b08f2a,Tests_passed
20749,infinispan/Infinispan-book,Java,1.0,2,0,0.013761,2.5,0.666667,0,726,0.0,14,0,0,1,1,b9775f0fd9d501de2097433bad1d071aae8d88a6,1c43a97a66d722ba098eecba10c02e7bb2a10a30e220a6101e97803e82840999,Tests_passed
20762,jenkinsci/accurev-plugin,Java,0.958333,5,0,0.17535,2.490566,0.320755,1,4416,0.0,12,1,1,1,1,86a75a4c9ff77a61c0ea2b3c1596076a15dc64cf,99c3c7c492073e75bcb03cfac2960c7603ada1d18bc620cdc0e4a17e446061ec,Tests_passed
20766,steria/extreme_startup_servers,Java,0.625,4,0,0.018237,1.25641,0.358974,1,745,0.294118,53,1,0,1,1,e60a855897d642a016b852c4f6c0cad6e810d053,d7d9d87db55f410072e76ec72dc6773fe45a16122251f4a122f21b23219da6ee,Tests_passed
20768,spinscale/elasticsearch-suggest-plugin,Java,0.973684,1,0,0.020293,3.774194,0.967742,1,3289,0.291991,192,1,1,1,1,38f06031bf012d19ca4d97f7cc00c592c064d89c,a9e8324d86a066efb3bb1085f66c2113edbb4b9a9a17a26c905eac1c2d7cff89,Tests_passed
20772,tackley/dbdeploy,Java,0.981818,2,0,0.098755,1.851852,0.222222,1,3214,0.375471,44,1,1,1,1,23ab556af50b02ae46c76eac41a77813c92620b2,4632e0749f332d7eb52ba074e8e5227503e9556e3d6ae7531d83cb3da1567d2e,Tests_passed
20777,rododin/ChessComponents,Java,0.880952,1,0,0.21945,6.0,0.5,0,1619,0.0,6,0,0,1,1,dd819f90a98ede026ce346ecce928215607c1c4b,8f88dbd56039d01f8bf670d0957f65293773d30c67abbc8929eb36f25f4357c3,Tests_passed
20788,jenkinsci/nested-view-plugin,Java,0.285714,4,0,0.243077,1.649123,0.350877,0,492,0.206742,6,0,0,1,1,27c08752b32e6a7fa1616db05653a67bc91f462b,bb999dbfd8d2e4a0a12159097d62b0c1b0b8c9fab70dd1902d2bef467c3bf33a,Tests_passed
20794,lukas-krecan/JsonUnit,Java,0.973684,1,0,0.249246,5.27027,0.378378,1,3679,0.489644,89,1,1,1,1,2b537f3f108599bc1e4684100423a0b23aa864ff,80349f4024112a42b620c9cbe84643e24606b157704f96a81ae326ffcea90c3d,Tests_passed
20800,caelum/vraptor-mauth,Java,0.972222,2,1,0.020248,1.875,0.25,1,1500,0.320466,7,1,0,1,1,35478177551aa7b4aa684cc1bfa58de4cbe7ff10,a7ace1f8e03668cb71709dbb22aea3a7ba0292ccd604a409240b9239d6aa6cd8,Tests_passed
20804,hudec/sql-processor,Java,0.953086,1,0,0.157194,21.289474,3.263158,1,74599,0.257769,16,1,1,1,1,83aaf54d634673d3903abec57a91fc6b6fc8bd28,6c81d28a0a7fe7ceab604c30256db9804f4a2847215c4f29485a02a61442d250,Tests_passed
20805,jenkinsci/naginator-plugin,Java,1.0,3,0,0.109155,1.849315,0.205479,0,759,0.075385,7,0,0,1,1,f8ad335d6595765ad7d405b1f5339a172091998e,1e083ffcac5bf5d2a99c5b5b3212f395833c3ace3633dc8efbe00f102990f0d6,Tests_passed
20807,laforge49/JASocket,Java,1.0,1,0,0.354073,26.799999,1.4,1,6012,0.038362,14,1,1,1,1,f1a04ec0396bfa1e6396f5ee7df4cdf8bc0e2f4c,5c78311487cbf57c236169de4c0c5b28432310656b1c0acda6b704337958b7ed,Tests_passed
20814,kohanyirobert/ebson,Java,0.975,1,0,0.263158,1.607143,0.107143,1,2203,0.319215,40,0,0,1,1,7eae5d15e033f3285ea80ee32c20699245044ee3,c02b89988b4b1153c691b33856fad8a96451e6ae8e846e74edc311507cf6c037,Tests_passed
20816,caelum/vraptor-environment,Java,0.7,5,1,0.128205,2.216216,0.297297,1,426,0.368613,7,1,1,1,1,a09a3344309ba39b787e2bbf5aa72c22afa2de9b,4079ed4f3b33107c0a1673e7a7c500c63f9a53a790ecce1e3e4326a405703736,Tests_passed
20817,athieriot/JTaches,Java,1.0,1,1,0.027507,4.952381,0.285714,1,2407,0.523879,6,1,1,1,1,1c39d29c42e2377bfb5272a478243f984d8a3365,3f9e82164323a25ec9070fee7de4edb91866efe7ee1ee95fb346ef6f418aaec9,Tests_passed
20818,mcaprari/simple-webserver-and-rest-with-jetty-and-no-xml,Java,1.0,2,0,0.103448,0.107143,0.035714,0,416,0.0,21,0,0,1,0,23e96f81d418099a717b5b2df11b78976d9f9908,9ac8f43fc1b214b62a9ac24501e71e4f6c1c86796a514c4ede1412b6341eb9eb,Tests_passed
20824,ralph240574/spreadsheet-api,Java,1.0,1,0,0.029197,0.238095,0.047619,0,547,0.0,8,0,0,1,0,2fe0e64293213abecf7e9ceb90c88bbd64ef955e,9f80808504ad0451e6349c1af60aad20368ecfb683038afda668f01f710814c4,Tests_passed
20827,notnoop/java-c2dm,Java,1.0,1,0,0.528133,3.8,1.0,1,738,0.039497,48,1,1,1,1,9241aee2fcd7de74dfcb06de3347a2b83f2e5e7a,d6cfd6b1356c339f8c38ffd468d7ef793660256aa88a390e2ed2a32062bba5db,Tests_passed
20833,frankbille/ScoreBoard,Java,0.931373,1,1,0.213516,7.416667,1.666667,1,10393,0.074065,6,1,1,1,1,ea6bb9a9a4d54bfa94e227b69604a4be57fa908e,bad1857ba58f1cfe968fbf689d04ee40c091e0956877554f63aff5471e7fb390,Tests_passed
20835,ymnk/jsch-agent-proxy,Java,1.0,1,0,0.199748,2.264706,0.647059,1,1971,0.0,36,0,1,1,1,12c3d64fc2b0a4fd37659369edfdee26e48954e2,ef79b9bd4fa7b48d3324326f669cc282737d0a3c34d13cb3d571983cac3e34bf,Tests_passed
20836,samskivert/pythagoras,Java,0.97861,1,1,0.289732,2.866667,0.355556,1,20631,0.007913,32,1,1,1,1,b8fea743ee8a7d742ad9c06ee4f11f50571fbd32,7b373fe3a4046ec5e27d3d7182b004977b23098f61ca55255ee869f7b491b463,Tests_passed
20840,mcaserta/spring-crypto-utils,Java,0.917582,1,1,0.454438,2.133333,0.066667,1,6453,0.515289,25,1,1,1,1,438243930ca032168a21b2cdc5bf9d6181d20e4d,a0b1b73b098cd35437a5f0049bc0e1f9593155ad54826d016018e6856812fe6d,Tests_passed
20842,umut/spring-social-salesforce,Java,1.0,2,0,0.028768,0.833333,0.583333,0,10453,0.194242,19,0,0,1,1,d6a8427cbfa65675cd40d9b2fc88813d00bb382d,35f255348835858cca4a089870296fb3e05763e41d0b66aec3173b1950009ba5,Tests_passed
20843,jenkinsci/embeddable-build-status-plugin,Java,0.733333,5,0,0.290909,1.647059,0.441176,0,618,0.271795,37,0,0,1,1,768e99a59830ba300ec530f7313980051e558ec8,976e503d890a9cd989857760e7677e5c26d16a5c7022ebb782c5e0842d966b68,Tests_passed
20845,jenkinsci/clover-plugin,Java,0.619048,5,0,0.17983,2.0,0.254545,0,2025,0.068698,13,0,0,1,1,bff5af69b37b8b783e204142a33fb2d7d3f716e6,d7968df4408411a444b98588aca1e0d314273e4a0ec3001a35042244b3ed5c3b,Tests_passed
20846,jeluard/maven-plantuml-plugin,Java,0.0,1,0,0.233216,2.55,0.45,1,259,0.0,30,0,0,1,1,84a5d990206bfa9595985db692b0d15ea32abba1,5e11f7901398c71235937f08bac5534d09d2f955a9a59bb5d9c64b543fa278fe,Tests_passed
20858,molindo/wicketstuff-merged-resources,Java,0.987179,2,1,0.400816,0.531915,0.085106,1,4128,0.116156,10,1,0,1,1,e879e8c966d4fd9f66bdc2a505b11de13520416b,beb146ff57b7782a2d161455d8d13de0a535d5a68eeac5dd0ed5f018a95f093c,Tests_passed
20863,akomtur/fitchy,Java,0.885246,2,0,0.37272,4.555556,0.111111,1,2397,0.385847,9,1,1,1,1,4288158b83139949205455b1d5e0fa91f7ac3c6a,75d4264cd479dd6f5c2f168356c2b871edc90a4bceb99a5e46b4d936b724e82c,Tests_passed
20865,BriteSnow/snow,Java,0.884259,1,0,0.169755,2.945946,1.081081,1,20274,0.12081,29,1,1,1,1,1c4dcc45e5fa369e59c22a419587e0ca0fc048ec,b86c903958dfe1c969157182ee356a9970cbc3b9e399a6f0d642d705f65ee1a4,Tests_passed
20878,whym/wikihadoop,Java,1.0,1,0,0.209782,2.045455,0.227273,1,3197,0.434917,76,0,1,1,1,f4c639fa1dcdb8deee4fe58b9a6992d3a4ed56c4,1c72d437654a38eb789dd85ac56950a6048bb5de06d743b612ca7ce0d4b796d7,Tests_passed
20892,edannenberg/maven-magento-plugin,Java,1.0,1,0,0.297268,3.105263,0.105263,1,7047,0.0,7,0,0,1,1,c6354a2a3d427f12c1ebe7d01135a7bef45f4668,3e273d514768f2e272dd80dea11751b59f3c662753373c352529d0ed9275b8c2,Tests_passed
20900,fenix-framework/fenix-framework,Java,0.974425,6,1,0.185301,13.267606,2.873239,1,33841,0.073231,34,1,1,1,1,e6d407d71a1dd6a8f2e8269cc4d019c5f36fb009,011dff29c2bde490bc40e81ef4b6d65279cb749c7e337700fe71811fa6cca633,Tests_passed
20912,akkumar/maven-hadoop,Java,1.0,2,0,0.28,1.925926,0.037037,1,324,0.0,25,0,0,1,1,34955c36573817f16376cfe1161a845da637d1b8,a6f2e0de7f3085e3fa76822bab3e069991232f1d1233dbd081dbb87f0fd7faf8,Tests_passed
20915,kriegaex/Galileo-Openbook-Cleaner,Java,1.0,1,0,0.099085,11.478261,1.173913,1,1923,0.0,38,0,1,1,1,3dbb6f38c971ef38fe429114381cb5954488985e,900e73a5619f6047ca8b408e30a5647002b08fd139808ffdb747491f07a36290,Tests_passed
20932,pjunknown/plain-framework,Java,0.962963,2,0,0.39365,0.0,0.0,1,1970,0.370729,7,1,0,1,0,e4bb2e1f9b0a0045480ff82adfabe2af446e9705,bf738578b195dfc4397b6c1d38c128256f4eb40270af4629410efef273115f37,Tests_passed
20935,skroutz/elasticsearch-skroutz-greekstemmer,Java,1.0,2,0,0.073699,1.69697,0.151515,1,1399,0.070543,27,1,0,1,1,7fd8e6206c4ab279459d4f2c4ce3fd6308d85b5f,9b9af5e94c31408edaa2b492fd4c906a7c2b07fb523ec3d92c6a2cba03c29dbc,Tests_passed
20936,jenkinsci/html5-notifier-plugin,Java,0.636364,2,0,0.383459,1.375,0.05,1,738,0.0,7,0,0,1,1,626c707990e4e8b68d91380de0b675a0520f43cc,fac67df2540dbe0d1a516d51bbcedc3f32e65d5a0c2573cf9f684ecf9e8cdb61,Tests_passed
20941,LevelFourAB/dust,Java,0.977636,1,0,0.115258,5.172414,0.0,1,41164,0.101965,8,1,0,1,1,27537385912338f9be8de9366369371c5064969d,ee3cdebe5c0ee1040e3d8f9641bf48897b575e1e0503aefe96c49717908681d5,Tests_passed
20950,geisbruch/HiveLoader,Java,0.6,1,0,0.006289,0.2,0.04,1,664,0.0,7,0,0,1,1,f2001a56f35041f00d0de831b2c34b58ae5a56a5,72cd3f5667fda2d65c47c750e8ac491a55a456b3ea40cfaf18d37606d6af18ae,Tests_passed
20951,apache/sanselan,Java,0.975871,3,0,0.209764,5.833333,0.018519,1,41877,0.145882,27,1,1,1,1,f33100d0a45df52b4bb39a05d2b0de8a1f889dc6,feabfcf1c8c67bfa60f4bfd44b2173220e58682f43d76683f825d11b75e1132a,Tests_passed
20956,zznate/cassandra-stress,Java,0.928571,2,0,0.086172,4.6,0.4,1,912,0.027167,30,1,1,1,1,f43d3008e77ffbfe43671a87494fa32c6ab1725a,e95ba5853c944e48bf2fe43a62a9972df9713fe9d894544aa60b4b1e9720d289,Tests_passed
20967,ralfebert/imageassert,Java,1.0,1,0,0.070056,0.0,0.0,1,823,0.268392,7,0,0,1,0,1a9dc808f04abacff4417612e3f1433a0f6605b8,fc96a3d7d8884306925f01fb55cb08dd7f2e5f4a747cbe2c9352ae5f563c1093,Tests_passed
20968,FuseByExample/FileBatchSplitter,Java,0.5,5,0,0.252595,0.418605,0.116279,1,264,1.0,9,1,0,1,1,61d90af7b7f2009913adcbe5614ff65807400f55,633547e632232091c20ecfc258674bcb13ee4a59403fc9061b5847cc14d18581,Tests_passed
20970,JamesIry/jADT,Java,0.96748,1,0,0.271724,72.0,12.0,1,9112,0.401035,35,1,1,1,1,8fd40eb17b9be512c07ba258cde44b40a6620fe7,96df5dfc22bb21faa39dc1e1533065ca8b0cd9d8a4345d19bd32fa2ccbe6e7b5,Tests_passed
20972,FuseByExample/getting_started_with_activemq,Java,0.25,2,0,0.213187,0.636364,0.045455,1,799,0.0,17,0,0,1,1,68fe124ebebfa928cf7c097b37114409a1ef59ff,d043f0dc7e2bcfe8efc9e198c910c0bab421f58a16d50c3a4b14b8c21130da2a,Tests_passed
20975,appfog/af-java-base,Java,0.5,1,0,0.0,0.0,0.0,0,149,0.0,11,0,0,0,0,6c25e14e33acfc5badae58fb28c4d43f94325246,b0b24c511358b0dc9a9201f6c506de65706de4d9dd8c7f6b024b9491db06633b,Tests_passed
20976,kieras/camel-ecommerce,Java,0.818182,1,0,0.025175,0.0,0.0,0,709,0.0,7,0,0,0,0,920d07f6129bdc7c771913fe3f788aee79647d48,5a88ffcb688af4e41fef78ea97bc9cbe3dbaa990409d4207a94ba04529c53fde,Tests_passed
20979,jaredholdcroft/postmark-java,Java,0.75,3,0,0.420048,0.630435,0.304348,1,776,0.05364,12,1,0,1,1,226967d6ea5e59ddff1831aa747e972aecc4ddea,1aaddd159a1c30ef223e5e0a21e43696e7af6cff174c28b4ad6b05f36ed15dfc,Tests_passed
20984,jabbalaci/graphviz-java-api,Java,0.666667,2,0,0.529691,0.4,0.2,1,198,0.0,21,0,0,1,1,f9bf94896776de6e98b5004e819b63fb4c15b15d,677a81aa65f66ee298c8b6acd42f78fdd2d7956a10382b5907780ffd1f1b09b1,Tests_passed
20990,42Lines/wicket-source,Java,0.971429,1,0,0.183276,5.333333,0.148148,1,4038,0.007335,33,1,1,1,1,e747b8ffe0f88d7d10d339f9c737938914cebece,a9f2f422c910e964325fb113ef03c7843e65140b0624aecb39059e11f9eb6a55,Tests_passed
20993,andrewoswald/jmerkle_sequential,Java,1.0,0,0,0.267831,0.0,0.0,1,661,0.0,13,0,0,1,0,b23e9b12558d2872224a36c706b8c1712ad547e7,cc742fc36eab936ba279c58b9984a46040ee002709f48b13db2fc01f6bd306bf,Tests_passed
20998,xjodoin/torpedoquery,Java,1.0,1,1,0.320409,5.102041,0.77551,1,5170,0.287688,49,1,1,1,1,5f9bf38de1a437fd50ba403666e536eb4e846f40,fc485becc9c44ff64dd7dab43822e5bd19a759ec9faf28bc41fb492d9c4eec4f,Tests_passed
